transaction_id,timestamp,atm_id,bank_id,account_id,transaction_type,amount,status,failed_pin_attempts,is_fraud
TXN016864,2026-02-15 14:25:24,ATM1389,BANK04,ACC102947,WITHDRAWAL,1000,SUCCESS,0,0
TXN008864,2026-02-15 14:25:50,ATM1024,BANK06,ACC105291,WITHDRAWAL,500,SUCCESS,0,0
TXN011997,2026-02-15 14:28:57,ATM1272,BANK01,ACC105083,WITHDRAWAL,1000,SUCCESS,0,0
TXN014989,2026-02-15 14:32:13,ATM1489,BANK01,ACC101811,WITHDRAWAL,4000,SUCCESS,0,0
TXN007371,2026-02-15 14:49:49,ATM1172,BANK03,ACC102235,WITHDRAWAL,1000,SUCCESS,0,0
TXN001328,2026-02-15 14:50:36,ATM1069,BANK01,ACC101937,WITHDRAWAL,10000,SUCCESS,0,0
TXN008725,2026-02-15 14:52:09,ATM1291,BANK09,ACC106730,WITHDRAWAL,1000,SUCCESS,0,0
TXN027565,2026-02-15 14:53:12,ATM1129,BANK03,ACC102687,WITHDRAWAL,500,SUCCESS,0,0
TXN015116,2026-02-15 14:56:46,ATM1295,BANK08,ACC100911,WITHDRAWAL,2000,SUCCESS,0,0
TXN015433,2026-02-15 14:59:42,ATM1121,BANK04,ACC105987,WITHDRAWAL,4000,SUCCESS,0,0
TXN003029,2026-02-15 15:00:15,ATM1422,BANK08,ACC106384,WITHDRAWAL,1000,SUCCESS,0,0
TXN016632,2026-02-15 15:01:06,ATM1170,BANK08,ACC103457,WITHDRAWAL,5000,SUCCESS,0,0
TXN012439,2026-02-15 15:05:17,ATM1015,BANK05,ACC100311,WITHDRAWAL,1000,SUCCESS,0,0
TXN006769,2026-02-15 15:05:20,ATM1185,BANK04,ACC106466,WITHDRAWAL,2000,SUCCESS,0,0
TXN020983,2026-02-15 15:10:38,ATM1389,BANK04,ACC105344,WITHDRAWAL,3000,SUCCESS,0,0
TXN000966,2026-02-15 15:10:45,ATM1239,BANK06,ACC101970,WITHDRAWAL,1000,SUCCESS,0,0
TXN012996,2026-02-15 15:13:09,ATM1461,BANK08,ACC104169,WITHDRAWAL,1000,FAILED_INSUFFICIENT_FUNDS,0,0
TXN010090,2026-02-15 15:13:19,ATM1380,BANK10,ACC105601,WITHDRAWAL,1500,SUCCESS,0,0
TXN015224,2026-02-15 15:13:30,ATM1003,BANK02,ACC103449,WITHDRAWAL,1000,SUCCESS,0,0
TXN027131,2026-02-15 15:15:30,ATM1438,BANK03,ACC106868,WITHDRAWAL,25000,SUCCESS,0,1
TXN011138,2026-02-15 15:18:55,ATM1139,BANK03,ACC106548,WITHDRAWAL,2000,SUCCESS,0,0
TXN000527,2026-02-15 15:19:58,ATM1483,BANK02,ACC107076,WITHDRAWAL,500,SUCCESS,0,0
TXN015047,2026-02-15 15:21:10,ATM1313,BANK10,ACC100234,WITHDRAWAL,500,SUCCESS,0,0
TXN022245,2026-02-15 15:23:31,ATM1083,BANK05,ACC102086,WITHDRAWAL,10000,SUCCESS,0,0
TXN016292,2026-02-15 15:23:40,ATM1233,BANK02,ACC106232,WITHDRAWAL,3000,SUCCESS,0,0
TXN002296,2026-02-15 15:25:33,ATM1456,BANK07,ACC103824,WITHDRAWAL,3000,SUCCESS,0,0
TXN011743,2026-02-15 15:26:09,ATM1118,BANK05,ACC101044,WITHDRAWAL,2000,SUCCESS,0,0
TXN013043,2026-02-15 15:28:07,ATM1470,BANK09,ACC_MULE_2112,WITHDRAWAL,10000,SUCCESS,1,1
TXN020746,2026-02-15 15:30:17,ATM1150,BANK02,ACC104467,WITHDRAWAL,1000,SUCCESS,0,0
TXN016064,2026-02-15 15:34:12,ATM1376,BANK05,ACC104068,WITHDRAWAL,4000,SUCCESS,0,0
TXN007748,2026-02-15 15:42:26,ATM1499,BANK06,ACC106164,WITHDRAWAL,10000,SUCCESS,0,0
TXN014061,2026-02-15 15:42:52,ATM1190,BANK07,ACC107491,WITHDRAWAL,500,SUCCESS,0,0
TXN018674,2026-02-15 15:43:12,ATM1034,BANK07,ACC103264,WITHDRAWAL,1500,SUCCESS,0,0
TXN003721,2026-02-15 15:44:34,ATM1064,BANK04,ACC105976,WITHDRAWAL,500,SUCCESS,0,0
TXN019276,2026-02-15 15:47:21,ATM1413,BANK03,ACC105752,WITHDRAWAL,5000,SUCCESS,0,0
TXN026847,2026-02-15 15:49:16,ATM1112,BANK04,ACC103528,WITHDRAWAL,1000,SUCCESS,0,0
TXN010630,2026-02-15 15:49:51,ATM1078,BANK01,ACC103820,WITHDRAWAL,5000,SUCCESS,0,0
TXN024788,2026-02-15 15:50:43,ATM1392,BANK03,ACC100156,WITHDRAWAL,500,SUCCESS,0,0
TXN008880,2026-02-15 15:56:19,ATM1106,BANK03,ACC106420,WITHDRAWAL,2000,SUCCESS,0,0
TXN005161,2026-02-15 15:57:28,ATM1389,BANK04,ACC100932,WITHDRAWAL,500,SUCCESS,0,0
TXN026663,2026-02-15 15:58:52,ATM1290,BANK02,ACC101162,WITHDRAWAL,1500,SUCCESS,1,0
TXN018004,2026-02-15 15:59:47,ATM1037,BANK05,ACC103096,WITHDRAWAL,1000,SUCCESS,0,0
TXN028316,2026-02-15 15:59:57,ATM1402,BANK02,ACC101677,WITHDRAWAL,1500,SUCCESS,1,0
TXN014155,2026-02-15 16:00:38,ATM1083,BANK05,ACC104857,WITHDRAWAL,1000,SUCCESS,0,0
TXN008977,2026-02-15 16:02:12,ATM1379,BANK02,ACC107664,WITHDRAWAL,2000,SUCCESS,0,0
TXN020572,2026-02-15 16:04:26,ATM1149,BANK09,ACC102548,WITHDRAWAL,3000,SUCCESS,0,0
TXN000981,2026-02-15 16:12:28,ATM1173,BANK09,ACC103919,WITHDRAWAL,1000,SUCCESS,0,0
TXN006411,2026-02-15 16:14:44,ATM1276,BANK08,ACC102487,WITHDRAWAL,500,SUCCESS,0,0
TXN000098,2026-02-15 16:16:10,ATM1376,BANK05,ACC106029,WITHDRAWAL,1000,SUCCESS,0,0
TXN018338,2026-02-15 16:16:37,ATM1315,BANK06,ACC100636,WITHDRAWAL,5000,SUCCESS,0,0
TXN027847,2026-02-15 16:16:49,ATM1389,BANK04,ACC100214,WITHDRAWAL,1000,SUCCESS,0,0
TXN010948,2026-02-15 16:20:39,ATM1432,BANK04,ACC103704,WITHDRAWAL,1000,SUCCESS,0,0
TXN011551,2026-02-15 16:21:52,ATM1210,BANK07,ACC101553,WITHDRAWAL,1500,SUCCESS,1,0
TXN017306,2026-02-15 16:22:23,ATM1156,BANK04,ACC103244,WITHDRAWAL,1500,SUCCESS,0,0
TXN019037,2026-02-15 16:23:21,ATM1231,BANK05,ACC103920,WITHDRAWAL,2000,SUCCESS,0,0
TXN020222,2026-02-15 16:23:51,ATM1397,BANK04,ACC104310,WITHDRAWAL,4000,SUCCESS,0,0
TXN008642,2026-02-15 16:29:33,ATM1303,BANK02,ACC102834,WITHDRAWAL,1000,SUCCESS,0,0
TXN021637,2026-02-15 16:32:13,ATM1061,BANK08,ACC105294,WITHDRAWAL,2000,SUCCESS,0,0
TXN004145,2026-02-15 16:38:20,ATM1481,BANK10,ACC104994,WITHDRAWAL,1000,SUCCESS,0,0
TXN001738,2026-02-15 16:39:00,ATM1487,BANK10,ACC104315,WITHDRAWAL,2000,SUCCESS,1,0
TXN001544,2026-02-15 16:44:31,ATM1269,BANK04,ACC101520,WITHDRAWAL,5000,SUCCESS,0,0
TXN002813,2026-02-15 16:44:54,ATM1358,BANK03,ACC100664,WITHDRAWAL,1500,SUCCESS,0,0
TXN024452,2026-02-15 16:46:05,ATM1192,BANK08,ACC104517,WITHDRAWAL,500,SUCCESS,0,0
TXN020267,2026-02-15 16:48:12,ATM1456,BANK07,ACC106302,WITHDRAWAL,1500,SUCCESS,0,0
TXN003145,2026-02-15 16:57:07,ATM1267,BANK08,ACC106893,WITHDRAWAL,1500,SUCCESS,0,0
TXN011802,2026-02-15 16:59:10,ATM1062,BANK05,ACC100572,WITHDRAWAL,1000,SUCCESS,0,0
TXN017369,2026-02-15 17:00:44,ATM1003,BANK02,ACC100903,WITHDRAWAL,1000,FAILED_INSUFFICIENT_FUNDS,0,0
TXN013477,2026-02-15 17:04:47,ATM1364,BANK10,ACC101811,WITHDRAWAL,1000,SUCCESS,0,0
TXN002215,2026-02-15 17:05:47,ATM1364,BANK10,ACC102196,WITHDRAWAL,500,SUCCESS,0,0
TXN027282,2026-02-15 17:08:32,ATM1344,BANK08,ACC102281,WITHDRAWAL,500,SUCCESS,0,0
TXN010594,2026-02-15 17:10:28,ATM1431,BANK09,ACC107369,WITHDRAWAL,1000,SUCCESS,0,0
TXN015316,2026-02-15 17:13:00,ATM1100,BANK04,ACC_MULE_2034,WITHDRAWAL,25000,SUCCESS,0,1
TXN025978,2026-02-15 17:13:25,ATM1002,BANK04,ACC103619,WITHDRAWAL,2000,SUCCESS,0,0
TXN002401,2026-02-15 17:24:28,ATM1120,BANK10,ACC107366,WITHDRAWAL,2000,SUCCESS,0,0
TXN019544,2026-02-15 17:26:57,ATM1011,BANK07,ACC105506,WITHDRAWAL,2000,SUCCESS,0,0
TXN000512,2026-02-15 17:31:24,ATM1045,BANK01,ACC106421,WITHDRAWAL,2000,SUCCESS,0,0
TXN016756,2026-02-15 17:33:29,ATM1131,BANK07,ACC106326,WITHDRAWAL,1000,SUCCESS,0,0
TXN029322,2026-02-15 17:36:08,ATM1380,BANK10,ACC104721,WITHDRAWAL,500,SUCCESS,0,0
TXN018306,2026-02-15 17:36:53,ATM1054,BANK09,ACC106653,WITHDRAWAL,2000,SUCCESS,0,0
TXN024535,2026-02-15 17:46:26,ATM1192,BANK08,ACC105670,WITHDRAWAL,1000,SUCCESS,0,0
TXN015569,2026-02-15 17:52:31,ATM1061,BANK08,ACC103592,WITHDRAWAL,10000,SUCCESS,0,0
TXN020730,2026-02-15 17:58:11,ATM1142,BANK02,ACC100835,WITHDRAWAL,2000,SUCCESS,0,0
TXN022045,2026-02-15 18:01:48,ATM1173,BANK09,ACC101282,WITHDRAWAL,2000,SUCCESS,0,0
TXN009816,2026-02-15 18:06:02,ATM1135,BANK09,ACC105032,WITHDRAWAL,4000,SUCCESS,0,0
TXN003217,2026-02-15 18:17:38,ATM1082,BANK08,ACC101672,WITHDRAWAL,4000,SUCCESS,0,0
TXN029991,2026-02-15 18:19:47,ATM1135,BANK09,ACC106842,WITHDRAWAL,1000,SUCCESS,0,0
TXN026841,2026-02-15 18:20:42,ATM1048,BANK03,ACC102821,WITHDRAWAL,1000,SUCCESS,0,0
TXN008163,2026-02-15 18:21:56,ATM1168,BANK05,ACC102087,WITHDRAWAL,2000,SUCCESS,0,0
TXN019232,2026-02-15 18:29:00,ATM1478,BANK05,ACC107194,WITHDRAWAL,5000,SUCCESS,0,0
TXN010774,2026-02-15 18:30:52,ATM1044,BANK05,ACC102506,WITHDRAWAL,3000,SUCCESS,0,0
TXN026840,2026-02-15 18:32:07,ATM1090,BANK07,ACC101727,WITHDRAWAL,500,SUCCESS,0,0
TXN002054,2026-02-15 18:33:31,ATM1496,BANK10,ACC106011,WITHDRAWAL,1500,SUCCESS,0,0
TXN006189,2026-02-15 18:34:43,ATM1223,BANK01,ACC105881,WITHDRAWAL,5000,SUCCESS,0,0
TXN014688,2026-02-15 18:38:03,ATM1257,BANK08,ACC107029,WITHDRAWAL,2000,SUCCESS,0,0
TXN002366,2026-02-15 18:42:48,ATM1224,BANK04,ACC103024,WITHDRAWAL,3000,SUCCESS,0,0
TXN004247,2026-02-15 18:43:06,ATM1445,BANK01,ACC105330,WITHDRAWAL,4000,SUCCESS,0,0
TXN022199,2026-02-15 18:46:19,ATM1187,BANK09,ACC103716,WITHDRAWAL,2000,SUCCESS,0,0
TXN013202,2026-02-15 18:50:38,ATM1398,BANK06,ACC103192,WITHDRAWAL,500,SUCCESS,0,0
TXN005560,2026-02-15 19:00:18,ATM1349,BANK10,ACC100722,WITHDRAWAL,10000,SUCCESS,0,0
TXN026027,2026-02-15 19:01:51,ATM1148,BANK06,ACC105680,WITHDRAWAL,500,SUCCESS,0,0
TXN021657,2026-02-15 19:08:11,ATM1236,BANK02,ACC106709,WITHDRAWAL,3000,SUCCESS,0,0
TXN025010,2026-02-15 19:12:46,ATM1412,BANK05,ACC107767,WITHDRAWAL,4000,SUCCESS,0,0
TXN025882,2026-02-15 19:16:41,ATM1454,BANK02,ACC103905,WITHDRAWAL,3000,SUCCESS,0,0
TXN004835,2026-02-15 19:17:28,ATM1124,BANK05,ACC106901,WITHDRAWAL,1500,SUCCESS,0,0
TXN020556,2026-02-15 19:25:18,ATM1182,BANK02,ACC102255,WITHDRAWAL,2000,SUCCESS,0,0
TXN022553,2026-02-15 19:32:07,ATM1483,BANK02,ACC103811,WITHDRAWAL,2000,SUCCESS,0,0
TXN013228,2026-02-15 19:32:48,ATM1479,BANK05,ACC102364,WITHDRAWAL,1000,SUCCESS,0,0
TXN004101,2026-02-15 19:33:29,ATM1271,BANK09,ACC104943,WITHDRAWAL,10000,SUCCESS,0,0
TXN006032,2026-02-15 19:37:32,ATM1102,BANK10,ACC104826,WITHDRAWAL,500,SUCCESS,0,0
TXN004405,2026-02-15 19:42:10,ATM1456,BANK07,ACC102208,WITHDRAWAL,2000,SUCCESS,0,0
TXN017845,2026-02-15 19:52:41,ATM1389,BANK04,ACC104129,WITHDRAWAL,1000,SUCCESS,0,0
TXN026145,2026-02-15 19:57:45,ATM1129,BANK03,ACC107898,WITHDRAWAL,5000,SUCCESS,0,0
TXN000616,2026-02-15 19:58:15,ATM1282,BANK04,ACC102705,WITHDRAWAL,1000,SUCCESS,0,0
TXN022753,2026-02-15 19:58:19,ATM1168,BANK05,ACC107113,WITHDRAWAL,3000,SUCCESS,0,0
TXN006386,2026-02-15 19:58:30,ATM1267,BANK08,ACC107507,WITHDRAWAL,2000,SUCCESS,0,0
TXN020384,2026-02-15 19:58:37,ATM1271,BANK09,ACC106652,WITHDRAWAL,3000,SUCCESS,0,0
TXN014296,2026-02-15 19:59:59,ATM1185,BANK04,ACC106717,WITHDRAWAL,5000,SUCCESS,0,0
TXN003749,2026-02-15 20:00:04,ATM1161,BANK02,ACC105257,WITHDRAWAL,1000,SUCCESS,0,0
TXN005087,2026-02-15 20:06:09,ATM1236,BANK02,ACC106172,WITHDRAWAL,10000,SUCCESS,0,0
TXN013711,2026-02-15 20:08:47,ATM1435,BANK05,ACC104341,WITHDRAWAL,3000,SUCCESS,1,0
TXN029661,2026-02-15 20:14:00,ATM1041,BANK03,ACC100195,WITHDRAWAL,10000,SUCCESS,0,0
TXN004613,2026-02-15 20:16:32,ATM1001,BANK02,ACC103147,WITHDRAWAL,3000,SUCCESS,0,0
TXN026274,2026-02-15 20:20:54,ATM1075,BANK08,ACC103859,WITHDRAWAL,10000,SUCCESS,0,0
TXN004826,2026-02-15 20:23:07,ATM1364,BANK10,ACC104750,WITHDRAWAL,4000,SUCCESS,0,0
TXN025811,2026-02-15 20:31:01,ATM1319,BANK01,ACC107066,WITHDRAWAL,1500,SUCCESS,0,0
TXN014195,2026-02-15 20:32:21,ATM1348,BANK04,ACC104199,WITHDRAWAL,1000,SUCCESS,0,0
TXN015480,2026-02-15 20:32:58,ATM1274,BANK08,ACC106262,WITHDRAWAL,15000,SUCCESS,3,1
TXN024612,2026-02-15 20:36:42,ATM1320,BANK05,ACC105466,WITHDRAWAL,1500,SUCCESS,0,0
TXN011527,2026-02-15 20:39:42,ATM1113,BANK08,ACC104705,WITHDRAWAL,10000,SUCCESS,0,0
TXN024511,2026-02-15 20:41:24,ATM1337,BANK07,ACC107402,WITHDRAWAL,1500,SUCCESS,0,0
TXN024671,2026-02-15 20:44:41,ATM1212,BANK09,ACC101284,WITHDRAWAL,2000,SUCCESS,0,0
TXN012114,2026-02-15 20:50:45,ATM1216,BANK07,ACC102904,WITHDRAWAL,3000,SUCCESS,0,0
TXN025709,2026-02-15 20:52:52,ATM1456,BANK07,ACC102069,WITHDRAWAL,2000,SUCCESS,0,0
TXN018303,2026-02-15 20:55:53,ATM1336,BANK04,ACC100455,WITHDRAWAL,3000,SUCCESS,0,0
TXN011797,2026-02-15 20:57:29,ATM1337,BANK07,ACC105832,WITHDRAWAL,500,FAILED_INSUFFICIENT_FUNDS,0,0
TXN006826,2026-02-15 21:00:44,ATM1219,BANK07,ACC107406,WITHDRAWAL,1000,SUCCESS,0,0
TXN004232,2026-02-15 21:02:24,ATM1428,BANK10,ACC101343,WITHDRAWAL,1500,SUCCESS,0,0
TXN015763,2026-02-15 21:06:15,ATM1293,BANK08,ACC104970,WITHDRAWAL,5000,SUCCESS,0,0
TXN002620,2026-02-15 21:10:06,ATM1285,BANK07,ACC100668,WITHDRAWAL,10000,SUCCESS,0,0
TXN027070,2026-02-15 21:15:42,ATM1293,BANK08,ACC105442,WITHDRAWAL,2000,SUCCESS,0,0
TXN010130,2026-02-15 21:17:45,ATM1275,BANK10,ACC105763,WITHDRAWAL,2000,SUCCESS,0,0
TXN024030,2026-02-15 21:20:06,ATM1159,BANK04,ACC102080,WITHDRAWAL,2000,SUCCESS,1,0
TXN003148,2026-02-15 21:21:12,ATM1257,BANK08,ACC100822,WITHDRAWAL,2000,SUCCESS,0,0
TXN006145,2026-02-15 21:22:31,ATM1395,BANK03,ACC102829,WITHDRAWAL,1000,SUCCESS,0,0
TXN004778,2026-02-15 21:24:39,ATM1304,BANK07,ACC103073,WITHDRAWAL,2000,SUCCESS,1,0
TXN013110,2026-02-15 21:27:52,ATM1381,BANK05,ACC100159,WITHDRAWAL,2000,SUCCESS,0,0
TXN004042,2026-02-15 21:36:48,ATM1085,BANK09,ACC100138,WITHDRAWAL,500,SUCCESS,0,0
TXN002958,2026-02-15 21:37:46,ATM1295,BANK08,ACC101483,WITHDRAWAL,2000,SUCCESS,0,0
TXN021561,2026-02-15 21:43:44,ATM1268,BANK09,ACC106530,WITHDRAWAL,500,SUCCESS,0,0
TXN019733,2026-02-15 21:44:40,ATM1320,BANK05,ACC101034,WITHDRAWAL,1500,SUCCESS,0,0
TXN003475,2026-02-15 21:45:07,ATM1483,BANK02,ACC104148,WITHDRAWAL,1500,SUCCESS,0,0
TXN007980,2026-02-15 21:45:47,ATM1406,BANK02,ACC107395,WITHDRAWAL,1000,SUCCESS,0,0
TXN028030,2026-02-15 21:46:36,ATM1037,BANK05,ACC100932,WITHDRAWAL,1000,SUCCESS,0,0
TXN013150,2026-02-15 21:50:22,ATM1171,BANK04,ACC103302,WITHDRAWAL,500,SUCCESS,0,0
TXN016177,2026-02-15 21:57:24,ATM1230,BANK05,ACC106208,WITHDRAWAL,2000,SUCCESS,0,0
TXN012701,2026-02-15 21:57:53,ATM1306,BANK10,ACC107582,WITHDRAWAL,1500,SUCCESS,0,0
TXN019536,2026-02-15 21:59:39,ATM1343,BANK10,ACC101933,WITHDRAWAL,1000,SUCCESS,0,0
TXN018222,2026-02-15 22:02:03,ATM1082,BANK08,ACC104663,WITHDRAWAL,10000,SUCCESS,0,0
TXN013826,2026-02-15 22:03:42,ATM1453,BANK09,ACC101193,WITHDRAWAL,1000,SUCCESS,0,0
TXN007053,2026-02-15 22:03:43,ATM1445,BANK01,ACC104323,WITHDRAWAL,1500,SUCCESS,0,0
TXN028645,2026-02-15 22:09:19,ATM1318,BANK07,ACC106949,WITHDRAWAL,1000,SUCCESS,0,0
TXN021684,2026-02-15 22:12:06,ATM1133,BANK01,ACC105373,WITHDRAWAL,10000,SUCCESS,0,0
TXN003277,2026-02-15 22:13:36,ATM1358,BANK03,ACC101283,WITHDRAWAL,4000,SUCCESS,0,0
TXN020201,2026-02-15 22:17:56,ATM1449,BANK10,ACC104316,WITHDRAWAL,5000,SUCCESS,0,0
TXN004852,2026-02-15 22:19:31,ATM1149,BANK09,ACC100006,WITHDRAWAL,3000,SUCCESS,0,0
TXN015550,2026-02-15 22:27:25,ATM1220,BANK08,ACC102162,WITHDRAWAL,500,SUCCESS,0,0
TXN013223,2026-02-15 22:39:06,ATM1433,BANK10,ACC101325,WITHDRAWAL,1000,SUCCESS,0,0
TXN013572,2026-02-15 22:44:22,ATM1077,BANK06,ACC104456,WITHDRAWAL,500,SUCCESS,0,0
TXN002088,2026-02-15 22:48:21,ATM1343,BANK10,ACC106171,WITHDRAWAL,500,SUCCESS,0,0
TXN028913,2026-02-15 22:48:39,ATM1433,BANK10,ACC_MULE_2063,WITHDRAWAL,15000,SUCCESS,0,1
TXN025955,2026-02-15 22:57:50,ATM1308,BANK02,ACC_MULE_2008,WITHDRAWAL,15000,FAILED_LIMIT_EXCEEDED,0,1
TXN017039,2026-02-15 23:03:31,ATM1408,BANK06,ACC100384,WITHDRAWAL,2000,SUCCESS,0,0
TXN010785,2026-02-15 23:05:24,ATM1359,BANK05,ACC102953,WITHDRAWAL,500,SUCCESS,0,0
TXN013109,2026-02-15 23:07:14,ATM1218,BANK05,ACC106252,WITHDRAWAL,1000,SUCCESS,0,0
TXN013439,2026-02-15 23:12:52,ATM1330,BANK03,ACC103293,WITHDRAWAL,1000,SUCCESS,0,0
TXN021683,2026-02-15 23:14:10,ATM1302,BANK10,ACC104585,WITHDRAWAL,2000,SUCCESS,0,0
TXN024126,2026-02-15 23:15:21,ATM1087,BANK04,ACC106926,WITHDRAWAL,1000,FAILED_INSUFFICIENT_FUNDS,0,0
TXN024117,2026-02-15 23:16:24,ATM1424,BANK06,ACC107770,WITHDRAWAL,500,SUCCESS,0,0
TXN015107,2026-02-15 23:16:55,ATM1320,BANK05,ACC101557,WITHDRAWAL,1500,SUCCESS,0,0
TXN008591,2026-02-15 23:17:49,ATM1495,BANK05,ACC101826,WITHDRAWAL,500,SUCCESS,0,0
TXN013453,2026-02-15 23:25:13,ATM1445,BANK01,ACC107331,WITHDRAWAL,1000,SUCCESS,0,0
TXN009068,2026-02-15 23:35:06,ATM1151,BANK03,ACC103968,WITHDRAWAL,1000,SUCCESS,0,0
TXN005737,2026-02-15 23:35:50,ATM1219,BANK07,ACC105447,WITHDRAWAL,8000,SUCCESS,2,1
TXN002149,2026-02-15 23:39:46,ATM1129,BANK03,ACC102644,WITHDRAWAL,1000,SUCCESS,1,0
TXN029711,2026-02-15 23:40:49,ATM1380,BANK10,ACC106753,WITHDRAWAL,2000,SUCCESS,0,0
TXN000061,2026-02-15 23:42:14,ATM1083,BANK05,ACC105298,WITHDRAWAL,1000,SUCCESS,0,0
TXN003904,2026-02-15 23:42:40,ATM1223,BANK01,ACC107471,WITHDRAWAL,500,SUCCESS,0,0
TXN003013,2026-02-15 23:45:13,ATM1323,BANK08,ACC107087,WITHDRAWAL,5000,SUCCESS,0,0
TXN019683,2026-02-15 23:46:49,ATM1464,BANK01,ACC102160,WITHDRAWAL,10000,SUCCESS,0,0
TXN001850,2026-02-15 23:50:59,ATM1425,BANK06,ACC_MULE_2090,WITHDRAWAL,20000,SUCCESS,1,1
TXN004609,2026-02-15 23:57:16,ATM1366,BANK02,ACC106445,WITHDRAWAL,5000,SUCCESS,0,0
TXN007667,2026-02-16 00:15:18,ATM1337,BANK07,ACC103599,WITHDRAWAL,4000,SUCCESS,0,0
TXN000175,2026-02-16 00:16:22,ATM1236,BANK02,ACC107790,WITHDRAWAL,1500,SUCCESS,0,0
TXN007846,2026-02-16 00:16:50,ATM1132,BANK06,ACC102406,WITHDRAWAL,1000,SUCCESS,0,0
TXN012156,2026-02-16 00:24:48,ATM1120,BANK10,ACC_MULE_2097,WITHDRAWAL,20000,SUCCESS,0,1
TXN012609,2026-02-16 00:33:38,ATM1231,BANK05,ACC104095,WITHDRAWAL,2000,SUCCESS,0,0
TXN009458,2026-02-16 00:39:40,ATM1019,BANK10,ACC107048,WITHDRAWAL,4000,SUCCESS,0,0
TXN013485,2026-02-16 00:41:14,ATM1330,BANK03,ACC105923,WITHDRAWAL,3000,SUCCESS,0,0
TXN019270,2026-02-16 00:50:48,ATM1364,BANK10,ACC103908,WITHDRAWAL,1000,SUCCESS,0,0
TXN016509,2026-02-16 00:58:42,ATM1068,BANK09,ACC104161,WITHDRAWAL,4000,SUCCESS,0,0
TXN003351,2026-02-16 00:59:43,ATM1263,BANK08,ACC105384,WITHDRAWAL,4000,SUCCESS,0,0
TXN025044,2026-02-16 01:01:29,ATM1463,BANK06,ACC105931,WITHDRAWAL,2000,SUCCESS,0,0
TXN020154,2026-02-16 01:01:29,ATM1104,BANK05,ACC102050,WITHDRAWAL,500,SUCCESS,0,0
TXN017358,2026-02-16 01:06:04,ATM1172,BANK03,ACC105358,WITHDRAWAL,1000,SUCCESS,0,0
TXN015497,2026-02-16 01:10:17,ATM1206,BANK07,ACC100797,WITHDRAWAL,2000,FAILED_INSUFFICIENT_FUNDS,1,0
TXN005378,2026-02-16 01:11:07,ATM1141,BANK04,ACC100184,WITHDRAWAL,4000,SUCCESS,0,0
TXN008640,2026-02-16 01:13:35,ATM1401,BANK06,ACC100125,WITHDRAWAL,500,SUCCESS,0,0
TXN018491,2026-02-16 01:14:12,ATM1029,BANK09,ACC103027,WITHDRAWAL,500,SUCCESS,0,0
TXN029592,2026-02-16 01:14:40,ATM1090,BANK07,ACC106546,WITHDRAWAL,2000,SUCCESS,0,0
TXN009886,2026-02-16 01:18:52,ATM1151,BANK03,ACC102962,WITHDRAWAL,1000,SUCCESS,0,0
TXN016953,2026-02-16 01:20:23,ATM1379,BANK02,ACC_MULE_2104,WITHDRAWAL,20000,SUCCESS,0,1
TXN007396,2026-02-16 01:21:10,ATM1430,BANK10,ACC107465,WITHDRAWAL,2000,SUCCESS,0,0
TXN004360,2026-02-16 01:22:01,ATM1327,BANK03,ACC101688,WITHDRAWAL,3000,SUCCESS,1,0
TXN023548,2026-02-16 01:22:53,ATM1385,BANK05,ACC_MULE_2146,WITHDRAWAL,15000,SUCCESS,2,1
TXN013364,2026-02-16 01:23:15,ATM1058,BANK10,ACC106835,WITHDRAWAL,1000,SUCCESS,0,0
TXN023736,2026-02-16 01:23:36,ATM1118,BANK05,ACC106369,WITHDRAWAL,5000,SUCCESS,0,0
TXN029439,2026-02-16 01:24:06,ATM1153,BANK06,ACC101168,WITHDRAWAL,4000,SUCCESS,0,0
TXN014401,2026-02-16 01:26:28,ATM1095,BANK01,ACC102269,WITHDRAWAL,2000,SUCCESS,0,0
TXN029087,2026-02-16 01:29:13,ATM1073,BANK09,ACC102500,WITHDRAWAL,500,SUCCESS,0,0
TXN013866,2026-02-16 01:34:17,ATM1319,BANK01,ACC107919,WITHDRAWAL,3000,SUCCESS,0,0
TXN019702,2026-02-16 01:35:58,ATM1070,BANK01,ACC101255,WITHDRAWAL,500,FAILED_INSUFFICIENT_FUNDS,0,0
TXN006069,2026-02-16 01:43:43,ATM1495,BANK05,ACC106857,WITHDRAWAL,3000,SUCCESS,0,0
TXN016976,2026-02-16 01:50:16,ATM1383,BANK08,ACC105011,WITHDRAWAL,2000,SUCCESS,0,0
TXN019021,2026-02-16 01:51:06,ATM1106,BANK03,ACC101268,WITHDRAWAL,5000,SUCCESS,0,0
TXN003186,2026-02-16 01:51:27,ATM1460,BANK05,ACC102065,WITHDRAWAL,3000,SUCCESS,0,0
TXN021687,2026-02-16 01:54:13,ATM1266,BANK03,ACC104620,WITHDRAWAL,10000,SUCCESS,0,0
TXN003247,2026-02-16 01:54:42,ATM1141,BANK04,ACC102562,WITHDRAWAL,25000,SUCCESS,0,1
TXN029239,2026-02-16 01:55:19,ATM1255,BANK07,ACC106397,WITHDRAWAL,4000,SUCCESS,0,0
TXN002154,2026-02-16 01:58:56,ATM1003,BANK02,ACC102125,WITHDRAWAL,10000,FAILED_INSUFFICIENT_FUNDS,0,0
TXN004562,2026-02-16 01:59:42,ATM1323,BANK08,ACC100859,WITHDRAWAL,500,SUCCESS,0,0
