complaint_id,timestamp,atm_id,bank_id,account_id,category,amount_disputed,is_verified_fraud,status
CMP004563,2026-02-19 20:23:55,ATM1386,BANK07,ACC782367,PIN Shoulder Surfing & Theft,3000,0,REGISTERED
CMP009522,2026-02-19 20:24:47,ATM1118,BANK05,ACC868159,Unauthorized ATM Cash Withdrawal,15000,0,UNDER_INVESTIGATION
CMP009810,2026-02-19 20:39:38,ATM1415,BANK02,ACC220067,Unauthorized ATM Cash Withdrawal,2000,0,UNDER_INVESTIGATION
CMP008685,2026-02-19 20:42:49,ATM1056,BANK06,ACC791923,PIN Shoulder Surfing & Theft,15000,0,UNDER_INVESTIGATION
CMP004198,2026-02-19 20:43:08,ATM1356,BANK08,ACC876482,ATM Cash Dispense Failure / Trapping,5000,0,UNDER_INVESTIGATION
CMP008646,2026-02-19 20:54:22,ATM1261,BANK06,ACC229133,Unauthorized ATM Cash Withdrawal,2000,0,REGISTERED
CMP009044,2026-02-19 21:04:06,ATM1117,BANK02,ACC250602,Card Skimming / Clone Fraud,1000,1,UNDER_INVESTIGATION
CMP008868,2026-02-19 21:04:20,ATM1235,BANK05,ACC509612,Unauthorized ATM Cash Withdrawal,2000,1,UNDER_INVESTIGATION
CMP000194,2026-02-19 21:16:13,ATM1102,BANK10,ACC_MULE_2050,Card Skimming / Clone Fraud,20000,1,REGISTERED
CMP000786,2026-02-19 21:21:47,ATM1364,BANK10,ACC_MULE_2010,Unauthorized ATM Cash Withdrawal,8000,1,UNDER_INVESTIGATION
CMP006871,2026-02-19 21:24:42,ATM1260,BANK06,ACC648258,PIN Shoulder Surfing & Theft,15000,0,CLOSED
CMP007652,2026-02-19 21:28:41,ATM1302,BANK10,ACC154548,ATM Cash Dispense Failure / Trapping,20000,0,REGISTERED
CMP009363,2026-02-19 21:30:30,ATM1406,BANK02,ACC108664,Unauthorized ATM Cash Withdrawal,5000,1,REGISTERED
CMP004134,2026-02-19 21:36:38,ATM1014,BANK06,ACC587938,Unauthorized ATM Cash Withdrawal,3000,0,REGISTERED
CMP002508,2026-02-19 21:41:13,ATM1449,BANK10,ACC452752,PIN Shoulder Surfing & Theft,1000,0,CLOSED
CMP002632,2026-02-19 21:47:32,ATM1054,BANK09,ACC385605,ATM Cash Dispense Failure / Trapping,1000,1,REGISTERED
CMP006012,2026-02-19 21:56:39,ATM1357,BANK01,ACC511823,Unauthorized ATM Cash Withdrawal,20000,0,UNDER_INVESTIGATION
CMP002158,2026-02-19 21:57:47,ATM1026,BANK02,ACC345255,Phishing & OTP Coerced Cash-out,5000,1,REGISTERED
CMP002544,2026-02-19 22:07:37,ATM1475,BANK09,ACC591467,Unauthorized ATM Cash Withdrawal,15000,0,UNDER_INVESTIGATION
CMP004526,2026-02-19 22:17:40,ATM1286,BANK05,ACC316242,Card Skimming / Clone Fraud,1000,0,UNDER_INVESTIGATION
CMP006278,2026-02-19 22:32:21,ATM1469,BANK05,ACC290334,PIN Shoulder Surfing & Theft,3000,1,UNDER_INVESTIGATION
CMP009077,2026-02-19 22:50:21,ATM1125,BANK03,ACC302092,Phishing & OTP Coerced Cash-out,2000,0,CLOSED
CMP003176,2026-02-19 23:13:02,ATM1149,BANK09,ACC193694,PIN Shoulder Surfing & Theft,15000,1,REGISTERED
CMP007402,2026-02-19 23:39:30,ATM1288,BANK10,ACC912401,Card Skimming / Clone Fraud,15000,1,REGISTERED
CMP002379,2026-02-19 23:44:53,ATM1128,BANK02,ACC376167,Unauthorized ATM Cash Withdrawal,1000,0,REGISTERED
CMP002192,2026-02-19 23:54:15,ATM1420,BANK07,ACC989602,Unauthorized ATM Cash Withdrawal,3000,0,UNDER_INVESTIGATION
CMP001304,2026-02-20 00:09:43,ATM1412,BANK05,ACC106119,Unauthorized ATM Cash Withdrawal,25000,1,UNDER_INVESTIGATION
CMP005933,2026-02-20 00:13:20,ATM1321,BANK07,ACC960578,Card Skimming / Clone Fraud,10000,0,CLOSED
CMP002480,2026-02-20 00:15:52,ATM1340,BANK07,ACC953927,Phishing & OTP Coerced Cash-out,3000,0,CLOSED
CMP000918,2026-02-20 00:26:09,ATM1268,BANK09,ACC_MULE_2106,Unauthorized ATM Cash Withdrawal,25000,1,RESOLVED
CMP006932,2026-02-20 00:34:49,ATM1295,BANK08,ACC980357,Card Skimming / Clone Fraud,20000,0,UNDER_INVESTIGATION
CMP002091,2026-02-20 00:44:30,ATM1422,BANK08,ACC952021,Unauthorized ATM Cash Withdrawal,15000,0,CLOSED
CMP008660,2026-02-20 00:53:36,ATM1107,BANK08,ACC491412,Unauthorized ATM Cash Withdrawal,5000,0,UNDER_INVESTIGATION
CMP007845,2026-02-20 01:18:42,ATM1093,BANK03,ACC105274,Unauthorized ATM Cash Withdrawal,1000,0,CLOSED
CMP003867,2026-02-20 01:27:40,ATM1238,BANK06,ACC755699,PIN Shoulder Surfing & Theft,5000,1,CLOSED
CMP006877,2026-02-20 01:28:19,ATM1210,BANK07,ACC338350,Unauthorized ATM Cash Withdrawal,1000,0,REGISTERED
CMP002965,2026-02-20 01:50:24,ATM1363,BANK08,ACC753295,PIN Shoulder Surfing & Theft,15000,1,REGISTERED
CMP007092,2026-02-20 01:52:30,ATM1283,BANK07,ACC482695,Unauthorized ATM Cash Withdrawal,2000,1,REGISTERED
CMP009730,2026-02-20 01:52:45,ATM1341,BANK09,ACC505259,Unauthorized ATM Cash Withdrawal,10000,0,CLOSED
CMP009329,2026-02-20 01:56:01,ATM1145,BANK04,ACC103556,Unauthorized ATM Cash Withdrawal,15000,0,REGISTERED
CMP006890,2026-02-20 01:59:13,ATM1011,BANK07,ACC792657,Unauthorized ATM Cash Withdrawal,20000,0,CLOSED
CMP007083,2026-02-20 02:02:04,ATM1500,BANK07,ACC387389,Unauthorized ATM Cash Withdrawal,2000,1,REGISTERED
CMP005016,2026-02-20 02:03:27,ATM1037,BANK05,ACC451662,Unauthorized ATM Cash Withdrawal,5000,0,CLOSED
CMP003712,2026-02-20 02:06:52,ATM1128,BANK02,ACC628956,ATM Cash Dispense Failure / Trapping,5000,0,REGISTERED
CMP002092,2026-02-20 02:17:11,ATM1463,BANK06,ACC449187,Phishing & OTP Coerced Cash-out,1000,0,UNDER_INVESTIGATION
CMP007672,2026-02-20 02:27:28,ATM1176,BANK04,ACC633886,ATM Cash Dispense Failure / Trapping,5000,0,UNDER_INVESTIGATION
CMP008937,2026-02-20 02:29:22,ATM1417,BANK09,ACC256041,ATM Cash Dispense Failure / Trapping,10000,1,CLOSED
CMP002555,2026-02-20 02:29:57,ATM1400,BANK08,ACC583897,Unauthorized ATM Cash Withdrawal,10000,1,UNDER_INVESTIGATION
CMP007799,2026-02-20 02:30:32,ATM1336,BANK04,ACC640366,Card Skimming / Clone Fraud,3000,0,UNDER_INVESTIGATION
CMP008731,2026-02-20 02:33:07,ATM1020,BANK01,ACC726404,PIN Shoulder Surfing & Theft,2000,1,CLOSED
CMP004097,2026-02-20 02:36:33,ATM1129,BANK03,ACC402030,Unauthorized ATM Cash Withdrawal,3000,1,UNDER_INVESTIGATION
CMP008794,2026-02-20 03:13:12,ATM1001,BANK02,ACC619170,Card Skimming / Clone Fraud,10000,0,REGISTERED
CMP002253,2026-02-20 03:32:45,ATM1185,BANK04,ACC277375,PIN Shoulder Surfing & Theft,1000,1,REGISTERED
CMP009703,2026-02-20 03:37:12,ATM1429,BANK06,ACC724624,ATM Cash Dispense Failure / Trapping,20000,1,CLOSED
CMP006366,2026-02-20 03:44:31,ATM1091,BANK08,ACC870473,Unauthorized ATM Cash Withdrawal,1000,1,CLOSED
CMP004188,2026-02-20 04:04:02,ATM1325,BANK08,ACC507189,Unauthorized ATM Cash Withdrawal,2000,0,CLOSED
CMP009761,2026-02-20 04:27:27,ATM1104,BANK05,ACC217131,Phishing & OTP Coerced Cash-out,15000,1,UNDER_INVESTIGATION
CMP001794,2026-02-20 04:27:32,ATM1400,BANK08,ACC751240,Card Skimming / Clone Fraud,20000,1,CLOSED
CMP000068,2026-02-20 04:30:26,ATM1370,BANK06,ACC_MULE_2018,Card Skimming / Clone Fraud,25000,1,RESOLVED
CMP000639,2026-02-20 04:33:10,ATM1275,BANK10,ACC_MULE_2041,Unauthorized ATM Cash Withdrawal,10000,1,REGISTERED
CMP008385,2026-02-20 04:44:37,ATM1307,BANK06,ACC537931,Card Skimming / Clone Fraud,20000,1,CLOSED
CMP009775,2026-02-20 04:48:29,ATM1160,BANK06,ACC941060,Phishing & OTP Coerced Cash-out,10000,0,CLOSED
CMP006058,2026-02-20 04:51:51,ATM1381,BANK05,ACC471954,Unauthorized ATM Cash Withdrawal,20000,1,REGISTERED
CMP002991,2026-02-20 05:13:33,ATM1489,BANK01,ACC694707,Card Skimming / Clone Fraud,5000,1,REGISTERED
CMP009948,2026-02-20 05:15:09,ATM1064,BANK04,ACC913872,Unauthorized ATM Cash Withdrawal,20000,0,REGISTERED
CMP007913,2026-02-20 05:15:45,ATM1214,BANK02,ACC351742,PIN Shoulder Surfing & Theft,1000,0,UNDER_INVESTIGATION
CMP002878,2026-02-20 05:20:46,ATM1165,BANK07,ACC499892,Card Skimming / Clone Fraud,5000,1,REGISTERED
CMP009342,2026-02-20 05:34:15,ATM1253,BANK05,ACC803448,ATM Cash Dispense Failure / Trapping,15000,1,CLOSED
CMP002907,2026-02-20 05:45:34,ATM1297,BANK10,ACC196324,Unauthorized ATM Cash Withdrawal,15000,0,UNDER_INVESTIGATION
CMP008994,2026-02-20 05:52:10,ATM1159,BANK04,ACC851099,ATM Cash Dispense Failure / Trapping,10000,1,UNDER_INVESTIGATION
CMP005138,2026-02-20 06:06:56,ATM1272,BANK01,ACC825110,PIN Shoulder Surfing & Theft,20000,1,REGISTERED
CMP005370,2026-02-20 06:15:18,ATM1291,BANK09,ACC464570,Unauthorized ATM Cash Withdrawal,1000,0,REGISTERED
CMP005844,2026-02-20 06:17:18,ATM1378,BANK05,ACC304384,Card Skimming / Clone Fraud,20000,0,UNDER_INVESTIGATION
CMP000270,2026-02-20 06:22:42,ATM1162,BANK09,ACC_MULE_2091,ATM Cash Dispense Failure / Trapping,15000,1,REGISTERED
CMP000117,2026-02-20 06:44:42,ATM1438,BANK03,ACC101068,Card Skimming / Clone Fraud,8000,1,UNDER_INVESTIGATION
CMP000711,2026-02-20 06:48:39,ATM1275,BANK10,ACC_MULE_2041,Phishing & OTP Coerced Cash-out,10000,1,UNDER_INVESTIGATION
CMP008388,2026-02-20 06:51:36,ATM1234,BANK04,ACC673880,ATM Cash Dispense Failure / Trapping,5000,1,CLOSED
CMP006977,2026-02-20 07:07:13,ATM1353,BANK03,ACC389890,Unauthorized ATM Cash Withdrawal,1000,0,REGISTERED
CMP006950,2026-02-20 07:13:44,ATM1269,BANK04,ACC142231,Card Skimming / Clone Fraud,1000,0,UNDER_INVESTIGATION
CMP008268,2026-02-20 07:16:23,ATM1018,BANK10,ACC166675,Card Skimming / Clone Fraud,2000,1,CLOSED
CMP005583,2026-02-20 07:35:38,ATM1017,BANK02,ACC344054,Unauthorized ATM Cash Withdrawal,20000,0,REGISTERED
CMP005534,2026-02-20 07:36:34,ATM1146,BANK04,ACC339455,Card Skimming / Clone Fraud,1000,1,UNDER_INVESTIGATION
CMP008953,2026-02-20 07:37:25,ATM1125,BANK03,ACC197544,Unauthorized ATM Cash Withdrawal,1000,0,REGISTERED
CMP008925,2026-02-20 07:38:13,ATM1174,BANK06,ACC462665,Unauthorized ATM Cash Withdrawal,15000,0,REGISTERED
CMP005800,2026-02-20 07:38:42,ATM1081,BANK04,ACC697249,Card Skimming / Clone Fraud,10000,0,REGISTERED
CMP000193,2026-02-20 07:55:41,ATM1370,BANK06,ACC_MULE_2018,Card Skimming / Clone Fraud,25000,1,UNDER_INVESTIGATION
CMP005893,2026-02-20 07:57:40,ATM1440,BANK02,ACC388571,Unauthorized ATM Cash Withdrawal,10000,1,REGISTERED
CMP000494,2026-02-20 08:03:51,ATM1115,BANK09,ACC_MULE_2027,Card Skimming / Clone Fraud,8000,1,UNDER_INVESTIGATION
CMP009659,2026-02-20 08:05:06,ATM1231,BANK05,ACC983569,Card Skimming / Clone Fraud,15000,0,UNDER_INVESTIGATION
CMP001311,2026-02-20 08:08:11,ATM1115,BANK09,ACC_MULE_2027,Unauthorized ATM Cash Withdrawal,8000,1,RESOLVED
CMP006798,2026-02-20 08:14:12,ATM1435,BANK05,ACC772656,Card Skimming / Clone Fraud,1000,1,CLOSED
CMP004372,2026-02-20 08:15:10,ATM1188,BANK06,ACC869466,Phishing & OTP Coerced Cash-out,5000,0,CLOSED
CMP000277,2026-02-20 08:16:58,ATM1115,BANK09,ACC_MULE_2027,ATM Cash Dispense Failure / Trapping,8000,1,REGISTERED
CMP002050,2026-02-20 08:23:19,ATM1087,BANK04,ACC626370,Card Skimming / Clone Fraud,2000,0,REGISTERED
CMP007752,2026-02-20 08:28:44,ATM1052,BANK10,ACC762921,Unauthorized ATM Cash Withdrawal,10000,0,REGISTERED
CMP008705,2026-02-20 08:29:12,ATM1323,BANK08,ACC268305,ATM Cash Dispense Failure / Trapping,10000,0,UNDER_INVESTIGATION
CMP006300,2026-02-20 08:59:00,ATM1084,BANK02,ACC495639,Card Skimming / Clone Fraud,15000,1,CLOSED
CMP004146,2026-02-20 09:16:19,ATM1154,BANK07,ACC597722,Unauthorized ATM Cash Withdrawal,1000,0,UNDER_INVESTIGATION
CMP009717,2026-02-20 09:16:28,ATM1015,BANK05,ACC299159,Unauthorized ATM Cash Withdrawal,15000,0,CLOSED
CMP007797,2026-02-20 09:18:08,ATM1420,BANK07,ACC912679,ATM Cash Dispense Failure / Trapping,3000,0,UNDER_INVESTIGATION
CMP005158,2026-02-20 09:37:56,ATM1016,BANK08,ACC109751,Card Skimming / Clone Fraud,1000,1,CLOSED
CMP004056,2026-02-20 09:44:56,ATM1424,BANK06,ACC158829,Unauthorized ATM Cash Withdrawal,20000,0,UNDER_INVESTIGATION
CMP004006,2026-02-20 10:05:21,ATM1417,BANK09,ACC183025,Card Skimming / Clone Fraud,10000,0,CLOSED
CMP002919,2026-02-20 10:08:58,ATM1095,BANK01,ACC853519,Unauthorized ATM Cash Withdrawal,20000,1,UNDER_INVESTIGATION
CMP008816,2026-02-20 10:19:43,ATM1102,BANK10,ACC439962,Card Skimming / Clone Fraud,2000,0,UNDER_INVESTIGATION
CMP008038,2026-02-20 10:35:01,ATM1378,BANK05,ACC611875,Unauthorized ATM Cash Withdrawal,20000,0,REGISTERED
CMP001420,2026-02-20 10:50:57,ATM1499,BANK06,ACC_MULE_2118,Unauthorized ATM Cash Withdrawal,20000,1,RESOLVED
CMP000927,2026-02-20 10:56:26,ATM1268,BANK09,ACC_MULE_2106,Phishing & OTP Coerced Cash-out,25000,1,REGISTERED
CMP006063,2026-02-20 11:10:01,ATM1268,BANK09,ACC582676,ATM Cash Dispense Failure / Trapping,20000,0,CLOSED
CMP000196,2026-02-20 11:28:44,ATM1019,BANK10,ACC100231,Unauthorized ATM Cash Withdrawal,10000,1,UNDER_INVESTIGATION
CMP001884,2026-02-20 11:32:13,ATM1119,BANK09,ACC488331,Unauthorized ATM Cash Withdrawal,10000,0,REGISTERED
CMP009931,2026-02-20 11:34:16,ATM1111,BANK03,ACC235128,Card Skimming / Clone Fraud,1000,1,UNDER_INVESTIGATION
CMP005210,2026-02-20 11:35:27,ATM1253,BANK05,ACC187752,Unauthorized ATM Cash Withdrawal,10000,0,REGISTERED
CMP006797,2026-02-20 11:43:28,ATM1133,BANK01,ACC906119,ATM Cash Dispense Failure / Trapping,3000,1,CLOSED
CMP005380,2026-02-20 11:50:44,ATM1228,BANK06,ACC430561,Card Skimming / Clone Fraud,15000,0,REGISTERED
CMP000392,2026-02-20 12:09:43,ATM1499,BANK06,ACC_MULE_2118,ATM Cash Dispense Failure / Trapping,20000,1,REGISTERED
CMP005121,2026-02-20 12:09:50,ATM1218,BANK05,ACC783507,Phishing & OTP Coerced Cash-out,10000,0,UNDER_INVESTIGATION
CMP008223,2026-02-20 12:27:34,ATM1421,BANK01,ACC484836,Phishing & OTP Coerced Cash-out,15000,1,REGISTERED
CMP003625,2026-02-20 12:28:18,ATM1496,BANK10,ACC636555,Phishing & OTP Coerced Cash-out,10000,0,CLOSED
CMP003032,2026-02-20 12:33:33,ATM1279,BANK08,ACC734603,ATM Cash Dispense Failure / Trapping,1000,0,UNDER_INVESTIGATION
CMP000458,2026-02-20 12:33:57,ATM1275,BANK10,ACC_MULE_2041,Unauthorized ATM Cash Withdrawal,10000,1,REGISTERED
CMP003659,2026-02-20 12:36:28,ATM1490,BANK08,ACC688127,Phishing & OTP Coerced Cash-out,1000,0,UNDER_INVESTIGATION
CMP008898,2026-02-20 12:43:19,ATM1401,BANK06,ACC256171,Unauthorized ATM Cash Withdrawal,1000,0,UNDER_INVESTIGATION
CMP004275,2026-02-20 12:55:31,ATM1210,BANK07,ACC361288,Card Skimming / Clone Fraud,20000,0,UNDER_INVESTIGATION
CMP000272,2026-02-20 13:22:39,ATM1499,BANK06,ACC_MULE_2118,ATM Cash Dispense Failure / Trapping,20000,1,RESOLVED
CMP005082,2026-02-20 13:31:35,ATM1011,BANK07,ACC162338,Unauthorized ATM Cash Withdrawal,1000,1,UNDER_INVESTIGATION
CMP006767,2026-02-20 13:40:42,ATM1170,BANK08,ACC109170,Card Skimming / Clone Fraud,2000,0,UNDER_INVESTIGATION
CMP006496,2026-02-20 13:53:30,ATM1275,BANK10,ACC771859,Unauthorized ATM Cash Withdrawal,1000,0,CLOSED
CMP008051,2026-02-20 13:57:11,ATM1004,BANK02,ACC557529,Unauthorized ATM Cash Withdrawal,1000,0,REGISTERED
CMP007375,2026-02-20 14:04:11,ATM1323,BANK08,ACC979422,ATM Cash Dispense Failure / Trapping,10000,0,REGISTERED
CMP004133,2026-02-20 14:12:45,ATM1054,BANK09,ACC468352,Card Skimming / Clone Fraud,3000,1,CLOSED
CMP004151,2026-02-20 14:13:18,ATM1128,BANK02,ACC286755,ATM Cash Dispense Failure / Trapping,20000,1,UNDER_INVESTIGATION
CMP006993,2026-02-20 14:13:19,ATM1362,BANK09,ACC774405,Unauthorized ATM Cash Withdrawal,10000,0,CLOSED
CMP003722,2026-02-20 14:13:43,ATM1120,BANK10,ACC728047,PIN Shoulder Surfing & Theft,1000,0,CLOSED
CMP000797,2026-02-20 14:19:35,ATM1019,BANK10,ACC100231,Card Skimming / Clone Fraud,10000,1,RESOLVED
CMP009484,2026-02-20 14:24:59,ATM1356,BANK08,ACC705776,ATM Cash Dispense Failure / Trapping,1000,1,REGISTERED
CMP005372,2026-02-20 14:27:55,ATM1300,BANK03,ACC408723,Phishing & OTP Coerced Cash-out,1000,0,CLOSED
CMP006373,2026-02-20 14:29:40,ATM1310,BANK05,ACC928607,Card Skimming / Clone Fraud,5000,0,REGISTERED
CMP000882,2026-02-20 14:30:02,ATM1019,BANK10,ACC100231,Unauthorized ATM Cash Withdrawal,10000,1,UNDER_INVESTIGATION
CMP001752,2026-02-20 14:36:37,ATM1123,BANK01,ACC417905,Unauthorized ATM Cash Withdrawal,10000,0,UNDER_INVESTIGATION
CMP009537,2026-02-20 14:50:45,ATM1182,BANK02,ACC283282,PIN Shoulder Surfing & Theft,10000,0,UNDER_INVESTIGATION
CMP007065,2026-02-20 15:03:17,ATM1071,BANK06,ACC729409,PIN Shoulder Surfing & Theft,5000,0,REGISTERED
CMP007778,2026-02-20 15:04:54,ATM1432,BANK04,ACC306844,Card Skimming / Clone Fraud,3000,1,UNDER_INVESTIGATION
CMP004905,2026-02-20 15:06:05,ATM1001,BANK02,ACC876065,Unauthorized ATM Cash Withdrawal,1000,0,REGISTERED
CMP001175,2026-02-20 15:11:51,ATM1499,BANK06,ACC_MULE_2118,ATM Cash Dispense Failure / Trapping,20000,1,REGISTERED
CMP005242,2026-02-20 15:29:51,ATM1381,BANK05,ACC651101,Card Skimming / Clone Fraud,10000,1,CLOSED
CMP000065,2026-02-20 15:30:00,ATM1115,BANK09,ACC_MULE_2027,Card Skimming / Clone Fraud,8000,1,REGISTERED
CMP005726,2026-02-20 15:59:40,ATM1290,BANK02,ACC883421,Card Skimming / Clone Fraud,20000,0,CLOSED
CMP006679,2026-02-20 16:09:17,ATM1426,BANK04,ACC607663,PIN Shoulder Surfing & Theft,2000,1,CLOSED
CMP001692,2026-02-20 16:18:11,ATM1050,BANK03,ACC703161,Unauthorized ATM Cash Withdrawal,10000,1,REGISTERED
CMP005566,2026-02-20 16:50:17,ATM1391,BANK05,ACC774899,Unauthorized ATM Cash Withdrawal,20000,0,CLOSED
CMP008614,2026-02-20 17:11:07,ATM1162,BANK09,ACC810014,Unauthorized ATM Cash Withdrawal,5000,0,CLOSED
CMP003759,2026-02-20 17:31:27,ATM1025,BANK04,ACC985305,ATM Cash Dispense Failure / Trapping,5000,0,CLOSED
CMP009162,2026-02-20 17:40:52,ATM1415,BANK02,ACC803926,Unauthorized ATM Cash Withdrawal,2000,0,REGISTERED
CMP004347,2026-02-20 17:42:54,ATM1428,BANK10,ACC223286,Card Skimming / Clone Fraud,2000,1,UNDER_INVESTIGATION
CMP005932,2026-02-20 17:44:16,ATM1451,BANK09,ACC537283,Card Skimming / Clone Fraud,10000,0,CLOSED
CMP008704,2026-02-20 17:47:37,ATM1287,BANK05,ACC624256,Card Skimming / Clone Fraud,15000,0,UNDER_INVESTIGATION
CMP005043,2026-02-20 17:53:26,ATM1459,BANK06,ACC513687,Unauthorized ATM Cash Withdrawal,20000,1,REGISTERED
CMP001732,2026-02-20 17:57:48,ATM1003,BANK02,ACC878912,Unauthorized ATM Cash Withdrawal,2000,0,CLOSED
CMP001085,2026-02-20 18:07:51,ATM1024,BANK06,ACC101823,Unauthorized ATM Cash Withdrawal,8000,1,REGISTERED
CMP009029,2026-02-20 18:24:52,ATM1077,BANK06,ACC782378,ATM Cash Dispense Failure / Trapping,10000,1,UNDER_INVESTIGATION
CMP008943,2026-02-20 18:44:09,ATM1063,BANK07,ACC369211,Unauthorized ATM Cash Withdrawal,5000,1,CLOSED
CMP006591,2026-02-20 18:56:04,ATM1004,BANK02,ACC162079,Phishing & OTP Coerced Cash-out,5000,0,UNDER_INVESTIGATION
CMP004439,2026-02-20 18:57:37,ATM1379,BANK02,ACC615310,Unauthorized ATM Cash Withdrawal,15000,1,CLOSED
CMP008189,2026-02-20 19:03:40,ATM1144,BANK08,ACC658345,Unauthorized ATM Cash Withdrawal,15000,0,REGISTERED
CMP008719,2026-02-20 19:07:45,ATM1303,BANK02,ACC195844,PIN Shoulder Surfing & Theft,5000,0,REGISTERED
CMP008553,2026-02-20 19:10:30,ATM1198,BANK03,ACC508860,Card Skimming / Clone Fraud,3000,0,CLOSED
CMP005414,2026-02-20 19:13:38,ATM1256,BANK04,ACC205319,Unauthorized ATM Cash Withdrawal,3000,1,CLOSED
CMP002162,2026-02-20 19:13:58,ATM1129,BANK03,ACC586471,ATM Cash Dispense Failure / Trapping,3000,1,UNDER_INVESTIGATION
CMP008443,2026-02-20 20:10:25,ATM1460,BANK05,ACC226624,Unauthorized ATM Cash Withdrawal,1000,1,UNDER_INVESTIGATION
CMP005957,2026-02-20 20:10:32,ATM1227,BANK08,ACC440168,ATM Cash Dispense Failure / Trapping,15000,1,UNDER_INVESTIGATION
CMP002438,2026-02-20 20:19:23,ATM1058,BANK10,ACC274495,ATM Cash Dispense Failure / Trapping,5000,0,CLOSED
CMP001715,2026-02-20 20:34:10,ATM1032,BANK04,ACC273087,Card Skimming / Clone Fraud,10000,0,REGISTERED
CMP006906,2026-02-20 20:44:18,ATM1118,BANK05,ACC232028,Phishing & OTP Coerced Cash-out,3000,0,REGISTERED
CMP000447,2026-02-20 20:49:14,ATM1031,BANK06,ACC104187,Phishing & OTP Coerced Cash-out,15000,1,UNDER_INVESTIGATION
CMP006540,2026-02-20 20:54:55,ATM1346,BANK09,ACC657485,PIN Shoulder Surfing & Theft,20000,1,UNDER_INVESTIGATION
CMP008689,2026-02-20 20:56:49,ATM1140,BANK07,ACC370028,Card Skimming / Clone Fraud,20000,1,CLOSED
CMP009067,2026-02-20 21:01:04,ATM1112,BANK04,ACC837849,Unauthorized ATM Cash Withdrawal,3000,0,UNDER_INVESTIGATION
CMP004929,2026-02-20 21:29:02,ATM1218,BANK05,ACC879690,Unauthorized ATM Cash Withdrawal,2000,0,CLOSED
CMP002354,2026-02-20 21:35:11,ATM1067,BANK02,ACC614154,Unauthorized ATM Cash Withdrawal,1000,1,REGISTERED
CMP007537,2026-02-20 21:35:45,ATM1088,BANK08,ACC954154,Card Skimming / Clone Fraud,5000,0,UNDER_INVESTIGATION
CMP002389,2026-02-20 21:36:47,ATM1201,BANK08,ACC887791,Card Skimming / Clone Fraud,5000,0,UNDER_INVESTIGATION
CMP003113,2026-02-20 21:48:13,ATM1292,BANK07,ACC442769,Unauthorized ATM Cash Withdrawal,1000,1,UNDER_INVESTIGATION
CMP003254,2026-02-20 22:14:27,ATM1342,BANK05,ACC465065,Card Skimming / Clone Fraud,20000,1,UNDER_INVESTIGATION
CMP009534,2026-02-20 22:24:06,ATM1295,BANK08,ACC938864,Unauthorized ATM Cash Withdrawal,3000,0,CLOSED
CMP007827,2026-02-20 22:25:55,ATM1241,BANK08,ACC218621,Card Skimming / Clone Fraud,5000,0,REGISTERED
CMP004180,2026-02-20 22:48:13,ATM1176,BANK04,ACC410709,Unauthorized ATM Cash Withdrawal,2000,1,REGISTERED
CMP003414,2026-02-20 22:52:37,ATM1165,BANK07,ACC527004,Card Skimming / Clone Fraud,5000,1,UNDER_INVESTIGATION
CMP002321,2026-02-20 22:54:20,ATM1374,BANK04,ACC674651,Unauthorized ATM Cash Withdrawal,10000,1,CLOSED
CMP008748,2026-02-20 22:54:39,ATM1105,BANK06,ACC912854,PIN Shoulder Surfing & Theft,10000,1,CLOSED
CMP003219,2026-02-20 23:02:20,ATM1253,BANK05,ACC828657,Card Skimming / Clone Fraud,3000,1,UNDER_INVESTIGATION
CMP006045,2026-02-20 23:08:24,ATM1370,BANK06,ACC659502,Unauthorized ATM Cash Withdrawal,2000,0,CLOSED
CMP003684,2026-02-20 23:28:45,ATM1011,BANK07,ACC152711,Unauthorized ATM Cash Withdrawal,20000,1,CLOSED
CMP003561,2026-02-20 23:40:17,ATM1357,BANK01,ACC498136,Unauthorized ATM Cash Withdrawal,20000,1,UNDER_INVESTIGATION
CMP000740,2026-02-20 23:40:58,ATM1405,BANK07,ACC_MULE_2093,Card Skimming / Clone Fraud,10000,1,RESOLVED
CMP002086,2026-02-20 23:47:02,ATM1149,BANK09,ACC743483,Phishing & OTP Coerced Cash-out,20000,1,UNDER_INVESTIGATION
CMP005731,2026-02-20 23:47:49,ATM1237,BANK01,ACC180376,ATM Cash Dispense Failure / Trapping,2000,1,UNDER_INVESTIGATION
CMP007703,2026-02-20 23:53:51,ATM1245,BANK10,ACC487453,ATM Cash Dispense Failure / Trapping,10000,0,CLOSED
CMP007589,2026-02-20 23:59:41,ATM1156,BANK04,ACC197984,Unauthorized ATM Cash Withdrawal,3000,0,UNDER_INVESTIGATION
CMP006130,2026-02-21 00:06:50,ATM1217,BANK06,ACC485030,Unauthorized ATM Cash Withdrawal,1000,0,REGISTERED
CMP007217,2026-02-21 00:08:54,ATM1348,BANK04,ACC850475,Unauthorized ATM Cash Withdrawal,20000,0,CLOSED
CMP001724,2026-02-21 00:11:43,ATM1239,BANK06,ACC277700,Phishing & OTP Coerced Cash-out,15000,0,CLOSED
CMP004395,2026-02-21 00:16:00,ATM1089,BANK01,ACC682011,Unauthorized ATM Cash Withdrawal,5000,0,REGISTERED
CMP008756,2026-02-21 01:01:24,ATM1172,BANK03,ACC583541,Unauthorized ATM Cash Withdrawal,20000,1,REGISTERED
