atm_id,observation_time,bank_id,district_id,latitude,longitude,atm_type,is_active,hour,day_of_week,is_weekend,complaints_last_1h,complaints_last_6h,complaints_last_24h,withdrawals_last_1h,withdrawals_last_6h,withdrawals_last_24h,withdrawal_count,total_withdrawal_amount,average_withdrawal,unique_accounts,transaction_velocity,complaints_1km,complaints_3km,fraud_events_1km,fraud_events_3km,distance_from_recent_fraud,historical_fraud_count,historical_hotspot_score,future_fraud_withdrawals_3h,target
ATM0358,2026-05-05 15:53:23,BANK006,DIST002,26.831436,80.92454,OFFSITE,True,15,1,0,1,12,52,1,1,1,1,1500.0,1500.0,1,0.1666666666666666,61,251,7,35,279.81451677936644,0,0.0,0,0
ATM0387,2026-05-05 16:03:18,BANK008,DIST008,28.970855,77.73145,OFFSITE,True,16,1,0,1,12,51,1,1,1,1,2000.0,2000.0,1,0.1666666666666666,89,223,35,48,399.84245023132905,0,0.0,0,0
ATM0019,2026-05-05 16:08:21,BANK007,DIST017,29.962811,77.541621,ONSITE,True,16,1,0,1,12,51,1,1,1,1,2000.0,2000.0,1,0.1666666666666666,37,121,4,4,511.55385668964703,4,14.814814814814811,0,0
ATM0252,2026-05-05 16:13:43,BANK002,DIST019,25.168045,82.494793,ONSITE,True,16,1,0,1,12,51,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,15,35,9,9,394.9904517323615,9,33.33333333333333,0,0
ATM0392,2026-05-05 16:17:08,BANK007,DIST003,26.422406,80.334372,ONSITE,True,16,1,0,1,12,51,1,1,1,1,3000.0,3000.0,1,0.1666666666666666,51,218,7,50,205.96992661716,7,25.925925925925924,0,0
ATM0426,2026-05-05 16:22:56,BANK001,DIST001,25.294361,82.995857,OFFSITE,True,16,1,0,1,12,51,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,58,284,8,59,444.1899512535498,0,0.0,0,0
ATM0492,2026-05-05 16:28:01,BANK005,DIST002,26.829717,80.908986,ONSITE,True,16,1,0,1,11,51,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,44,235,7,41,278.41275324327404,0,0.0,0,0
ATM0329,2026-05-05 16:33:56,BANK010,DIST012,26.788983,83.387066,OFFSITE,True,16,1,0,0,11,51,1,1,1,1,1500.0,1500.0,1,0.1666666666666666,29,155,0,16,502.4858671120065,0,0.0,0,0
ATM0478,2026-05-05 16:40:05,BANK007,DIST006,28.683891,77.453108,ONSITE,True,16,1,0,0,11,50,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,48,129,29,34,375.9466841804093,10,37.03703703703704,0,0
ATM0386,2026-05-05 16:41:12,BANK007,DIST001,25.359044,82.962313,ONSITE,True,16,1,0,0,11,50,1,2,2,2,7000.0,3500.0,2,0.3333333333333333,30,111,0,6,440.4730594860383,0,0.0,0,0
ATM0278,2026-05-05 16:45:37,BANK009,DIST009,28.416944,79.355117,OFFSITE,True,16,1,0,0,10,50,1,1,1,1,1500.0,1500.0,1,0.1666666666666666,30,72,15,25,338.2797525015386,0,0.0,0,0
ATM0239,2026-05-05 16:50:55,BANK010,DIST017,29.970717,77.547418,OFFSITE,True,16,1,0,0,10,50,1,1,1,1,3000.0,3000.0,1,0.1666666666666666,30,107,0,4,512.301378229979,0,0.0,0,0
ATM0490,2026-05-05 16:52:17,BANK008,DIST017,29.978526,77.536435,OFFSITE,True,16,1,0,0,10,50,1,1,2,1,8000.0,8000.0,1,0.1666666666666666,19,106,0,4,513.3664131122647,0,0.0,0,0
ATM0372,2026-05-05 16:57:13,BANK001,DIST005,28.473512,77.50786,OFFSITE,True,16,1,0,0,10,50,1,1,1,1,500.0,500.0,1,0.1666666666666666,52,155,32,48,352.03316687898706,8,29.629629629629623,0,0
ATM0142,2026-05-05 16:58:58,BANK007,DIST002,26.880709,80.98187,OFFSITE,True,16,1,0,0,10,49,0,0,0,0,0.0,0.0,0,0.0,41,199,18,47,287.56271174917015,14,51.85185185185185,0,0
ATM0045,2026-05-05 17:07:32,BANK006,DIST003,26.436131,80.316237,OFFSITE,True,17,1,0,0,10,49,0,1,2,1,2000.0,2000.0,1,0.1666666666666666,47,183,26,62,205.22480392582256,0,0.0,0,0
ATM0464,2026-05-05 17:09:46,BANK008,DIST015,27.508039,77.669754,OFFSITE,True,17,1,0,0,9,49,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,31,78,0,0,245.56791954508412,0,0.0,0,0
ATM0100,2026-05-05 17:20:42,BANK003,DIST019,25.140772,82.566779,ONSITE,True,17,1,0,0,9,48,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,7,26,5,5,402.4989781314524,0,0.0,0,0
ATM0441,2026-05-05 17:31:08,BANK010,DIST016,29.467088,77.734316,OFFSITE,True,17,1,0,0,9,48,1,2,2,2,3500.0,1750.0,2,0.3333333333333333,19,106,0,12,453.8580975369837,0,0.0,0,0
ATM0082,2026-05-05 17:31:41,BANK006,DIST011,28.84681,78.763907,ONSITE,True,17,1,0,0,9,48,1,1,1,1,5000.0,5000.0,1,0.1666666666666666,34,94,14,22,377.64128166209474,0,0.0,0,0
ATM0042,2026-05-05 17:39:05,BANK009,DIST015,27.478819,77.647696,OFFSITE,True,17,1,0,0,9,48,1,1,2,1,500.0,500.0,1,0.1666666666666666,20,115,0,22,243.38096857108843,0,0.0,0,0
ATM0400,2026-05-05 17:42:30,BANK007,DIST018,27.159188,78.393932,OFFSITE,True,17,1,0,0,9,47,1,2,2,2,2500.0,1250.0,2,0.3333333333333333,10,55,0,7,190.4239102544448,0,0.0,0,0
ATM0054,2026-05-05 17:45:01,BANK005,DIST019,25.145738,82.574885,OFFSITE,True,17,1,0,0,9,47,0,0,0,0,0.0,0.0,0,0.0,10,27,5,5,403.2551458198969,0,0.0,0,0
ATM0276,2026-05-05 17:45:56,BANK008,DIST009,28.353618,79.421188,OFFSITE,True,17,1,0,0,9,47,0,0,0,0,0.0,0.0,0,0.0,13,26,7,7,333.01588397822513,0,0.0,0,0
ATM0461,2026-05-05 17:52:32,BANK005,DIST011,28.806055,78.739724,OFFSITE,True,17,1,0,0,8,47,1,1,1,1,3000.0,3000.0,1,0.1666666666666666,48,121,11,11,373.00484962537297,0,0.0,0,0
ATM0409,2026-05-05 18:28:17,BANK007,DIST002,26.85844,80.940886,OFFSITE,True,18,1,0,2,10,47,1,1,1,1,500.0,500.0,1,0.1666666666666666,21,107,0,8,282.8045951180615,0,0.0,0,0
ATM0198,2026-05-05 18:49:45,BANK003,DIST014,25.439859,78.560845,ONSITE,False,18,1,0,2,8,46,1,1,1,1,500.0,500.0,1,0.1666666666666666,34,123,4,29,2.3788831053376662,0,0.0,0,0
ATM0129,2026-05-05 18:56:31,BANK003,DIST008,28.99449,77.702211,ONSITE,True,18,1,0,2,8,46,0,0,0,0,0.0,0.0,0,0.0,73,202,45,45,403.0217101391349,0,0.0,0,0
ATM0264,2026-05-05 19:18:34,BANK007,DIST004,25.385371,81.866853,OFFSITE,True,19,1,0,1,5,45,0,0,0,0,0.0,0.0,0,0.0,36,84,23,23,330.38132988837145,0,0.0,0,0
ATM0187,2026-05-05 19:29:38,BANK004,DIST016,29.461251,77.723639,OFFSITE,True,19,1,0,0,5,45,1,1,1,1,500.0,500.0,1,0.1666666666666666,35,119,12,12,453.4150243890409,8,29.629629629629623,0,0
ATM0098,2026-05-05 19:33:25,BANK001,DIST002,26.829488,80.920977,OFFSITE,True,19,1,0,0,4,45,1,1,1,1,2500.0,2500.0,1,0.1666666666666666,67,250,0,49,279.399984308164,0,0.0,0,0
ATM0109,2026-05-05 19:40:53,BANK002,DIST020,25.736477,82.672513,OFFSITE,True,19,1,0,1,5,46,1,1,1,1,500.0,500.0,1,0.1666666666666666,22,54,9,9,411.7886772779792,5,18.51851851851852,0,0
ATM0315,2026-05-05 19:49:06,BANK004,DIST009,28.414822,79.353778,OFFSITE,True,19,1,0,2,6,47,1,1,2,1,2500.0,2500.0,1,0.1666666666666666,28,73,15,25,338.0199556409789,0,0.0,0,0
ATM0220,2026-05-05 19:54:31,BANK002,DIST005,28.613974,77.367505,OFFSITE,True,19,1,0,2,6,47,1,1,1,1,1500.0,1500.0,1,0.1666666666666666,63,229,25,52,371.1890760337216,5,18.51851851851852,0,0
ATM0244,2026-05-05 19:54:50,BANK003,DIST004,25.4532,81.835528,ONSITE,True,19,1,0,2,6,47,0,0,0,0,0.0,0.0,0,0.0,41,117,34,41,327.0537998549751,7,25.925925925925924,0,0
ATM0206,2026-05-05 20:37:14,BANK002,DIST004,25.37738,81.864008,OFFSITE,True,20,1,0,2,6,46,1,1,1,1,4000.0,4000.0,1,0.1666666666666666,30,84,16,23,330.1285593902832,6,22.22222222222222,0,0
ATM0018,2026-05-05 20:38:31,BANK002,DIST005,28.477899,77.506509,OFFSITE,True,20,1,0,2,6,46,1,1,1,1,4000.0,4000.0,1,0.1666666666666666,53,153,27,48,352.5380035888276,8,29.629629629629623,0,0
ATM0421,2026-05-05 21:21:59,BANK002,DIST005,28.565784,77.321324,OFFSITE,True,21,1,0,0,6,45,1,1,1,1,500.0,500.0,1,0.1666666666666666,70,183,41,45,367.6536083027797,4,14.814814814814811,0,0
ATM0269,2026-05-05 22:57:57,BANK008,DIST002,26.859875,80.994213,OFFSITE,True,22,1,0,2,9,48,1,1,1,1,500.0,500.0,1,0.1666666666666666,58,212,24,63,287.3429506045878,11,40.74074074074074,0,0
ATM0449,2026-05-06 01:21:13,BANK009,DIST017,29.966198,77.544557,OFFSITE,True,1,2,0,2,14,48,1,1,2,1,3000.0,3000.0,1,0.1666666666666666,39,114,4,4,511.8651234710452,0,0.0,0,0
ATM0496,2026-05-06 03:12:37,BANK008,DIST010,27.920528,78.088653,OFFSITE,True,3,2,0,1,14,47,1,1,2,1,5000.0,5000.0,1,0.1666666666666666,68,196,35,54,278.4705145048255,0,0.0,0,0
ATM0186,2026-05-06 04:11:50,BANK001,DIST006,28.637112,77.372019,OFFSITE,True,4,2,0,1,11,45,0,0,0,0,0.0,0.0,0,0.0,68,344,31,83,373.4777668491544,7,25.925925925925924,0,0
ATM0179,2026-05-06 04:55:42,BANK008,DIST008,28.976022,77.730214,OFFSITE,True,4,2,0,1,12,45,1,1,1,1,4000.0,4000.0,1,0.1666666666666666,82,260,35,53,400.4294216368331,4,14.814814814814811,0,0
ATM0160,2026-05-06 05:54:35,BANK008,DIST013,26.770099,82.13808,ONSITE,True,5,2,0,4,11,49,1,1,2,1,4000.0,4000.0,1,0.1666666666666666,21,44,10,17,384.3567796088787,0,0.0,0,0
ATM0224,2026-05-06 06:05:44,BANK005,DIST004,25.455567,81.834235,ONSITE,True,6,2,0,3,11,49,1,1,1,1,10000.0,10000.0,1,0.1666666666666666,41,120,34,41,326.9207534283315,0,0.0,0,0
ATM0487,2026-05-06 06:07:47,BANK006,DIST010,27.913326,78.07821,ONSITE,True,6,2,0,3,11,49,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,59,195,6,54,277.8657720222103,0,0.0,0,0
ATM0392,2026-05-06 07:01:28,BANK007,DIST003,26.422406,80.334372,ONSITE,True,7,2,0,3,12,49,1,1,2,1,500.0,500.0,1,0.1666666666666666,51,219,7,50,205.96992661716,7,25.925925925925924,0,0
ATM0174,2026-05-06 07:20:41,BANK007,DIST007,27.174693,78.04362,OFFSITE,True,7,2,0,3,13,50,0,0,0,0,0.0,0.0,0,0.0,23,118,0,15,198.53876534097532,0,0.0,0,0
ATM0123,2026-05-06 07:34:40,BANK006,DIST007,27.198969,78.005016,OFFSITE,True,7,2,0,3,12,50,1,1,1,1,2500.0,2500.0,1,0.1666666666666666,9,41,0,0,202.19155805980796,0,0.0,0,0
ATM0223,2026-05-06 08:00:39,BANK008,DIST005,28.517339,77.409415,OFFSITE,True,8,2,0,2,12,49,1,1,1,1,4000.0,4000.0,1,0.1666666666666666,54,127,41,41,359.6961255699424,12,44.44444444444444,0,0
ATM0119,2026-05-06 08:14:04,BANK007,DIST002,26.799346,80.915222,OFFSITE,True,8,2,0,1,12,49,1,1,1,1,4000.0,4000.0,1,0.1666666666666666,34,159,6,40,277.1221979420343,0,0.0,0,0
ATM0015,2026-05-06 09:13:39,BANK002,DIST002,26.885911,80.989439,ONSITE,True,9,2,0,1,12,45,1,1,1,1,2000.0,2000.0,1,0.1666666666666666,46,192,14,43,288.50723582016013,0,0.0,0,0
ATM0348,2026-05-06 09:15:03,BANK005,DIST008,28.989137,77.695833,ONSITE,True,9,2,0,1,11,45,1,1,1,1,4000.0,4000.0,1,0.1666666666666666,53,197,19,45,402.5769554679188,0,0.0,0,0
ATM0145,2026-05-06 09:22:24,BANK005,DIST002,26.809951,80.907575,ONSITE,True,9,2,0,2,12,46,1,1,1,1,2000.0,2000.0,1,0.1666666666666666,62,212,33,40,277.1103335619811,0,0.0,0,0
ATM0080,2026-05-06 09:29:28,BANK003,DIST019,25.159568,82.503038,OFFSITE,True,9,2,0,2,12,46,0,0,0,0,0.0,0.0,0,0.0,12,37,0,9,395.90717374161545,0,0.0,0,0
ATM0427,2026-05-06 09:38:33,BANK008,DIST005,28.477165,77.510025,ONSITE,True,9,2,0,2,12,44,1,1,1,1,2500.0,2500.0,1,0.1666666666666666,57,156,32,48,352.3555026970776,0,0.0,0,0
ATM0353,2026-05-06 09:45:29,BANK001,DIST011,28.80933,78.733964,OFFSITE,True,9,2,0,1,12,44,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,45,124,11,11,373.3446793328045,0,0.0,0,0
ATM0097,2026-05-06 09:49:08,BANK010,DIST014,25.448815,78.58585,ONSITE,False,9,2,0,1,12,44,0,0,0,0,0.0,0.0,0,0.0,24,104,6,25,1.0207001569891812,0,0.0,0,0
ATM0178,2026-05-06 09:49:37,BANK007,DIST004,25.423373,81.904255,OFFSITE,True,9,2,0,1,12,44,1,1,1,1,1500.0,1500.0,1,0.1666666666666666,19,70,15,22,334.0129702780789,0,0.0,0,0
ATM0267,2026-05-06 09:52:06,BANK001,DIST014,25.454278,78.579616,OFFSITE,True,9,2,0,1,12,44,1,1,1,1,4000.0,4000.0,1,0.1666666666666666,35,115,13,29,0.1684643085058765,0,0.0,0,0
ATM0071,2026-05-06 09:59:27,BANK003,DIST011,28.813886,78.749257,OFFSITE,True,9,2,0,1,12,44,1,1,1,1,3000.0,3000.0,1,0.1666666666666666,36,144,11,11,373.9163433062451,0,0.0,0,0
ATM0265,2026-05-06 10:21:43,BANK008,DIST016,29.464528,77.720855,OFFSITE,True,10,2,0,1,13,45,0,0,0,0,0.0,0.0,0,0.0,39,132,12,12,453.82389509390407,0,0.0,0,0
ATM0172,2026-05-06 10:34:46,BANK007,DIST012,26.759251,83.365301,OFFSITE,True,10,2,0,1,13,44,1,1,1,1,2500.0,2500.0,1,0.1666666666666666,42,131,5,21,499.4993554095559,0,0.0,0,0
ATM0234,2026-05-06 10:48:34,BANK004,DIST014,25.45652,78.577159,ONSITE,True,10,2,0,1,12,43,1,1,1,1,2000.0,2000.0,1,0.1666666666666666,37,115,19,29,0.2258923761241097,0,0.0,0,0
ATM0488,2026-05-06 10:50:15,BANK010,DIST017,29.971266,77.555438,OFFSITE,True,10,2,0,1,12,43,0,0,0,0,0.0,0.0,0,0.0,14,91,0,4,512.2055779230642,0,0.0,0,0
ATM0452,2026-05-06 10:57:14,BANK004,DIST015,27.478547,77.632159,ONSITE,True,10,2,0,1,12,43,1,1,1,1,3000.0,3000.0,1,0.1666666666666666,36,101,0,22,243.94562884475064,0,0.0,0,0
ATM0112,2026-05-06 11:00:56,BANK003,DIST015,27.479581,77.636562,ONSITE,True,11,2,0,1,12,43,1,1,2,1,500.0,500.0,1,0.1666666666666666,25,106,0,22,243.8828283532996,0,0.0,0,0
ATM0206,2026-05-06 11:04:00,BANK002,DIST004,25.37738,81.864008,OFFSITE,True,11,2,0,1,11,43,1,1,2,1,2000.0,2000.0,1,0.1666666666666666,30,84,16,23,330.1285593902832,6,22.22222222222222,0,0
ATM0287,2026-05-06 11:09:24,BANK002,DIST001,25.339455,82.985446,ONSITE,True,11,2,0,0,11,43,1,1,1,1,1500.0,1500.0,1,0.1666666666666666,36,216,4,32,442.8890991731993,4,14.814814814814811,0,0
ATM0199,2026-05-06 11:11:09,BANK010,DIST006,28.653776,77.374361,OFFSITE,True,11,2,0,0,10,42,1,1,1,1,3000.0,3000.0,1,0.1666666666666666,45,230,13,44,375.15730560793673,8,29.629629629629623,0,0
ATM0226,2026-05-06 11:15:15,BANK008,DIST008,28.999599,77.703569,ONSITE,True,11,2,0,0,10,42,1,1,1,1,5000.0,5000.0,1,0.1666666666666666,55,192,32,45,403.5473499378939,0,0.0,0,0
ATM0497,2026-05-06 11:31:40,BANK007,DIST001,25.377422,83.020112,OFFSITE,True,11,2,0,1,11,43,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,23,83,0,19,446.19800133126125,0,0.0,0,0
ATM0455,2026-05-06 11:40:15,BANK010,DIST018,27.161904,78.412589,ONSITE,True,11,2,0,1,11,43,0,0,0,0,0.0,0.0,0,0.0,14,66,0,7,190.55462096815103,0,0.0,0,0
ATM0192,2026-05-06 11:40:48,BANK001,DIST013,26.779173,82.139264,OFFSITE,True,11,2,0,1,11,43,1,1,1,1,1500.0,1500.0,1,0.1666666666666666,20,43,13,17,384.83816894926304,7,25.925925925925924,0,0
ATM0302,2026-05-06 11:57:47,BANK001,DIST003,26.419366,80.336245,OFFSITE,True,11,2,0,1,9,42,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,57,205,7,50,205.95532117938455,0,0.0,0,0
ATM0399,2026-05-06 11:58:11,BANK009,DIST005,28.571521,77.323329,ONSITE,True,11,2,0,1,9,42,1,1,1,1,4000.0,4000.0,1,0.1666666666666666,85,185,41,45,368.1857528617424,4,14.814814814814811,0,0
ATM0129,2026-05-06 12:17:58,BANK003,DIST008,28.99449,77.702211,ONSITE,True,12,2,0,1,8,42,1,1,1,1,1500.0,1500.0,1,0.1666666666666666,74,205,45,45,403.0217101391349,0,0.0,0,0
ATM0349,2026-05-06 12:18:17,BANK002,DIST020,25.758475,82.701733,ONSITE,True,12,2,0,1,8,42,1,1,1,1,1500.0,1500.0,1,0.1666666666666666,5,37,0,7,414.8641347284023,0,0.0,0,0
ATM0043,2026-05-06 12:31:43,BANK002,DIST002,26.8238,80.926954,OFFSITE,True,12,2,0,0,8,41,0,0,0,0,0.0,0.0,0,0.0,47,251,0,49,279.5594356007604,0,0.0,0,0
ATM0052,2026-05-06 12:35:51,BANK005,DIST003,26.430185,80.316886,OFFSITE,True,12,2,0,0,8,40,1,1,1,1,1500.0,1500.0,1,0.1666666666666666,53,208,31,62,204.9327750933772,6,22.22222222222222,0,0
ATM0125,2026-05-06 12:42:21,BANK007,DIST002,26.852494,81.000438,OFFSITE,True,12,2,0,0,7,40,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,40,173,20,45,287.42636104992994,7,25.925925925925924,0,0
ATM0104,2026-05-06 12:45:26,BANK009,DIST010,27.924445,78.096882,OFFSITE,True,12,2,0,0,7,40,0,0,0,0,0.0,0.0,0,0.0,43,173,35,49,278.75794014720634,7,25.925925925925924,0,0
ATM0430,2026-05-06 12:59:06,BANK006,DIST007,27.166501,78.044891,OFFSITE,True,12,2,0,1,7,41,1,1,1,1,1500.0,1500.0,1,0.1666666666666666,42,121,7,15,197.62781301552187,0,0.0,0,0
ATM0461,2026-05-06 12:59:07,BANK005,DIST011,28.806055,78.739724,OFFSITE,True,12,2,0,1,7,41,1,1,2,1,8000.0,8000.0,1,0.1666666666666666,50,125,11,11,373.00484962537297,0,0.0,0,0
ATM0173,2026-05-06 13:03:09,BANK008,DIST006,28.685919,77.4515,ONSITE,True,13,2,0,1,7,41,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,48,128,29,34,376.2089159410187,0,0.0,0,0
ATM0093,2026-05-06 13:04:21,BANK002,DIST002,26.834069,80.927789,OFFSITE,True,13,2,0,1,7,41,1,1,1,1,2000.0,2000.0,1,0.1666666666666666,55,232,7,22,280.2439088245044,0,0.0,0,0
ATM0276,2026-05-06 13:05:49,BANK008,DIST009,28.353618,79.421188,OFFSITE,True,13,2,0,1,7,40,1,1,1,1,500.0,500.0,1,0.1666666666666666,13,26,7,7,333.01588397822513,0,0.0,0,0
ATM0219,2026-05-06 13:06:25,BANK009,DIST018,27.173645,78.411598,ONSITE,True,13,2,0,1,7,40,1,1,1,1,1500.0,1500.0,1,0.1666666666666666,15,61,7,7,191.8637376885483,0,0.0,0,0
ATM0048,2026-05-06 13:16:40,BANK005,DIST005,28.47585,77.517342,ONSITE,True,13,2,0,3,8,40,1,1,1,1,1500.0,1500.0,1,0.1666666666666666,49,154,17,48,351.99908622350387,5,18.51851851851852,0,0
ATM0238,2026-05-06 13:18:00,BANK008,DIST002,26.856187,81.000919,OFFSITE,True,13,2,0,3,8,40,1,1,1,1,4000.0,4000.0,1,0.1666666666666666,46,189,31,45,287.68572309021727,5,18.51851851851852,0,0
ATM0315,2026-05-06 13:23:32,BANK004,DIST009,28.414822,79.353778,OFFSITE,True,13,2,0,3,8,40,1,1,2,1,1000.0,1000.0,1,0.1666666666666666,28,73,15,25,338.0199556409789,0,0.0,0,0
ATM0393,2026-05-06 13:28:36,BANK008,DIST011,28.809083,78.741193,ONSITE,True,13,2,0,3,8,40,1,1,1,1,3000.0,3000.0,1,0.1666666666666666,47,130,11,11,373.3474858439808,0,0.0,0,0
ATM0007,2026-05-06 13:31:55,BANK009,DIST010,27.912611,78.072423,OFFSITE,True,13,2,0,3,8,39,1,1,1,1,2000.0,2000.0,1,0.1666666666666666,53,186,11,54,277.8908951630299,0,0.0,0,0
ATM0388,2026-05-06 13:32:19,BANK009,DIST012,26.787988,83.401494,OFFSITE,True,13,2,0,3,8,39,0,0,0,0,0.0,0.0,0,0.0,39,139,12,16,503.8314026486323,4,14.814814814814811,0,0
ATM0312,2026-05-06 13:36:22,BANK006,DIST012,26.786617,83.398342,ONSITE,True,13,2,0,3,8,39,1,1,1,1,3000.0,3000.0,1,0.1666666666666666,41,146,12,16,503.4885890887167,8,29.629629629629623,0,0
ATM0119,2026-05-06 13:36:41,BANK007,DIST002,26.799346,80.915222,OFFSITE,True,13,2,0,3,7,39,1,2,2,2,7000.0,3500.0,2,0.3333333333333333,34,159,6,40,277.1221979420343,0,0.0,0,0
ATM0381,2026-05-06 13:48:41,BANK003,DIST013,26.766487,82.135775,OFFSITE,True,13,2,0,5,9,41,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,15,45,4,17,383.9963833082873,4,14.814814814814811,0,0
ATM0277,2026-05-06 13:53:53,BANK006,DIST001,25.308105,83.004341,OFFSITE,True,13,2,0,4,9,41,1,1,1,1,8000.0,8000.0,1,0.1666666666666666,64,335,13,79,444.957685651388,0,0.0,0,0
ATM0194,2026-05-06 14:26:33,BANK003,DIST001,25.288651,83.000823,ONSITE,True,14,2,0,4,11,43,0,0,0,0,0.0,0.0,0,0.0,42,231,0,51,444.7247788090826,0,0.0,0,0
ATM0381,2026-05-06 14:32:00,BANK003,DIST013,26.766487,82.135775,OFFSITE,True,14,2,0,5,12,43,2,2,2,2,3000.0,1500.0,2,0.3333333333333333,15,45,4,17,383.9963833082873,4,14.814814814814811,0,0
ATM0280,2026-05-06 14:32:19,BANK004,DIST001,25.29006,83.00129,ONSITE,True,14,2,0,5,12,43,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,43,247,0,51,444.7625919391372,0,0.0,0,0
ATM0288,2026-05-06 14:35:40,BANK003,DIST013,26.768678,82.133492,OFFSITE,True,14,2,0,5,12,43,1,1,1,1,4000.0,4000.0,1,0.1666666666666666,15,45,4,17,383.87510490889446,0,0.0,0,0
ATM0314,2026-05-06 14:36:54,BANK004,DIST020,25.740026,82.676738,ONSITE,True,14,2,0,5,12,43,0,0,0,0,0.0,0.0,0,0.0,18,59,9,16,412.2351853398094,0,0.0,0,0
ATM0052,2026-05-06 14:39:00,BANK005,DIST003,26.430185,80.316886,OFFSITE,True,14,2,0,5,12,43,0,1,1,1,1500.0,1500.0,1,0.1666666666666666,53,208,31,62,204.9327750933772,6,22.22222222222222,0,0
ATM0405,2026-05-06 14:44:14,BANK002,DIST013,26.806502,82.207377,OFFSITE,True,14,2,0,3,12,43,1,1,1,1,3000.0,3000.0,1,0.1666666666666666,9,30,0,5,392.2434693085499,0,0.0,0,0
ATM0021,2026-05-06 14:44:46,BANK005,DIST008,28.970007,77.730696,OFFSITE,True,14,2,0,3,12,43,0,0,0,0,0.0,0.0,0,0.0,88,224,24,48,399.76592667276265,0,0.0,0,0
ATM0020,2026-05-06 14:51:16,BANK003,DIST014,25.466477,78.579691,OFFSITE,True,14,2,0,3,11,43,1,1,1,1,5000.0,5000.0,1,0.1666666666666666,20,90,6,25,1.3284269641185489,0,0.0,0,0
ATM0146,2026-05-06 14:51:29,BANK008,DIST015,27.46838,77.632337,ONSITE,True,14,2,0,3,11,43,1,1,1,1,3000.0,3000.0,1,0.1666666666666666,32,101,22,22,242.8978521922893,7,25.925925925925924,0,0
ATM0419,2026-05-06 14:51:55,BANK003,DIST008,28.97758,77.727754,ONSITE,True,14,2,0,3,11,43,1,1,1,1,8000.0,8000.0,1,0.1666666666666666,73,281,20,65,400.6496471452477,5,18.51851851851852,0,0
ATM0322,2026-05-06 14:55:05,BANK003,DIST008,28.969729,77.7309,OFFSITE,True,14,2,0,4,12,44,1,1,1,1,2500.0,2500.0,1,0.1666666666666666,85,223,24,48,399.7314979368652,0,0.0,0,0
ATM0165,2026-05-06 14:57:11,BANK008,DIST004,25.468549,81.86101,ONSITE,True,14,2,0,4,12,44,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,16,70,0,29,329.59460660170294,0,0.0,0,0
ATM0244,2026-05-06 14:58:04,BANK003,DIST004,25.4532,81.835528,ONSITE,True,14,2,0,4,12,44,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,42,118,34,41,327.0537998549751,7,25.925925925925924,0,0
ATM0275,2026-05-06 15:05:20,BANK007,DIST004,25.39701,81.867887,ONSITE,True,15,2,0,3,12,44,0,0,0,0,0.0,0.0,0,0.0,26,77,7,23,330.44157164807456,0,0.0,0,0
ATM0087,2026-05-06 15:09:01,BANK010,DIST005,28.619804,77.36927,OFFSITE,True,15,2,0,3,12,44,1,1,1,1,2000.0,2000.0,1,0.1666666666666666,69,272,25,70,371.7453296889519,0,0.0,0,0
ATM0267,2026-05-06 15:27:15,BANK001,DIST014,25.454278,78.579616,OFFSITE,True,15,2,0,2,11,44,1,2,2,2,8000.0,4000.0,2,0.3333333333333333,35,115,13,29,0.1684643085058765,0,0.0,0,0
ATM0494,2026-05-06 15:27:58,BANK008,DIST011,28.811472,78.740078,OFFSITE,True,15,2,0,2,11,44,1,1,1,1,3000.0,3000.0,1,0.1666666666666666,52,132,11,11,373.6081233441417,0,0.0,0,0
ATM0116,2026-05-06 15:30:37,BANK010,DIST008,28.995574,77.709756,ONSITE,True,15,2,0,1,11,43,0,0,0,0,0.0,0.0,0,0.0,61,240,32,65,402.9798466735026,0,0.0,0,0
ATM0417,2026-05-06 15:37:18,BANK001,DIST009,28.421307,79.361433,OFFSITE,True,15,2,0,2,12,44,0,0,0,0,0.0,0.0,0,0.0,22,67,15,25,338.894698050654,6,22.22222222222222,0,0
ATM0141,2026-05-06 15:37:48,BANK009,DIST006,28.648138,77.341637,OFFSITE,True,15,2,0,2,12,44,1,1,1,1,1000.0,1000.0,1,0.1666666666666666,44,217,0,18,375.6072128323983,0,0.0,0,0
ATM0313,2026-05-06 15:46:31,BANK009,DIST006,28.644142,77.342483,ONSITE,True,15,2,0,2,12,44,1,1,1,1,2500.0,2500.0,1,0.1666666666666666,43,249,0,31,375.1605786494855,0,0.0,0,0
