atm_id,observation_time,bank_id,district_id,latitude,longitude,atm_type,is_active,hour,day_of_week,is_weekend,complaints_last_1h,complaints_last_6h,complaints_last_24h,withdrawals_last_1h,withdrawals_last_6h,withdrawals_last_24h,withdrawal_count,total_withdrawal_amount,average_withdrawal,unique_accounts,transaction_velocity,complaints_1km,complaints_3km,fraud_events_1km,fraud_events_3km,distance_from_recent_fraud,historical_fraud_count,historical_hotspot_score,future_fraud_withdrawals_3h,target
ATM0071,2026-07-05 14:12:49,BANK003,DIST011,28.813886,78.749257,OFFSITE,True,14,6,1,3,9,45,1,1,1,1,8000.0,8000.0,1,0.16666666666666666,50,216,15,24,126.64992729448335,0,0.0,0,0
ATM0302,2026-07-05 14:18:05,BANK001,DIST003,26.419366,80.336245,OFFSITE,True,14,6,1,3,9,45,1,1,1,1,1000.0,1000.0,1,0.16666666666666666,94,305,28,75,379.4996701702664,8,29.629629629629626,0,0
ATM0249,2026-07-05 14:24:12,BANK005,DIST001,25.323089,82.977553,ONSITE,True,14,6,1,3,10,46,1,2,2,2,6500.0,3250.0,2,0.3333333333333333,58,360,7,90,662.3097444587532,0,0.0,0,0
ATM0431,2026-07-05 14:28:20,BANK010,DIST010,27.926977,78.089133,ONSITE,True,14,6,1,3,10,46,1,1,1,1,500.0,500.0,1,0.16666666666666666,82,269,27,61,104.61739353483536,0,0.0,0,0
ATM0003,2026-07-05 14:36:39,BANK002,DIST001,25.362096,82.959374,OFFSITE,True,14,6,1,3,10,46,1,1,1,1,3000.0,3000.0,1,0.16666666666666666,40,151,5,15,658.3041845068599,0,0.0,0,0
ATM0111,2026-07-05 14:41:27,BANK010,DIST006,28.647457,77.340723,ONSITE,True,14,6,1,2,10,46,0,0,0,0,0.0,0.0,0,0.0,64,296,5,11,12.258727505522076,0,0.0,0,0
ATM0192,2026-07-05 15:09:23,BANK001,DIST013,26.779173,82.139264,OFFSITE,True,15,6,1,4,12,48,1,1,2,1,500.0,500.0,1,0.16666666666666666,27,60,19,23,507.11738021764546,7,25.925925925925924,0,0
ATM0058,2026-07-05 15:12:18,BANK010,DIST012,26.753205,83.37791,OFFSITE,True,15,6,1,3,12,48,1,1,1,1,1000.0,1000.0,1,0.16666666666666666,66,202,38,53,620.9760607281887,0,0.0,0,0
ATM0060,2026-07-05 15:16:40,BANK006,DIST008,28.979187,77.731037,OFFSITE,True,15,6,1,3,12,48,0,0,1,0,0.0,0.0,0,0.0,101,380,28,84,42.023202147979156,11,40.74074074074074,0,0
ATM0019,2026-07-05 15:19:23,BANK007,DIST017,29.962811,77.541621,ONSITE,True,15,6,1,3,12,48,0,0,0,0,0.0,0.0,0,0.0,46,167,4,8,142.16133793624454,4,14.814814814814813,0,0
ATM0147,2026-07-05 15:22:53,BANK009,DIST018,27.165217,78.406098,OFFSITE,True,15,6,1,2,12,48,1,1,1,1,3000.0,3000.0,1,0.16666666666666666,38,107,25,32,193.08312468486233,0,0.0,0,0
ATM0429,2026-07-05 15:27:35,BANK004,DIST002,26.809028,80.906108,OFFSITE,True,15,6,1,3,13,49,0,0,0,0,0.0,0.0,0,0.0,82,291,60,73,398.33740375424736,8,29.629629629629626,0,0
ATM0191,2026-07-05 15:36:48,BANK006,DIST011,28.843247,78.759854,OFFSITE,True,15,6,1,3,13,49,1,1,1,1,1000.0,1000.0,1,0.16666666666666666,44,147,14,22,128.06246439425996,0,0.0,0,0
ATM0011,2026-07-05 15:41:42,BANK002,DIST005,28.485892,77.516968,OFFSITE,True,15,6,1,3,13,48,1,1,2,1,1000.0,1000.0,1,0.16666666666666666,60,211,12,55,23.01915584903588,8,29.629629629629626,0,0
ATM0465,2026-07-05 15:41:42,BANK004,DIST007,27.154173,78.01553,OFFSITE,True,15,6,1,3,13,48,0,0,0,0,0.0,0.0,0,0.0,47,202,9,30,178.95513863828077,4,14.814814814814813,0,0
ATM0210,2026-07-05 15:48:39,BANK003,DIST008,28.986552,77.706936,ONSITE,True,15,6,1,3,13,48,0,0,0,0,0.0,0.0,0,0.0,103,414,64,110,41.239076447051154,19,70.37037037037037,0,0
ATM0374,2026-07-05 15:49:30,BANK002,DIST008,28.98978,77.700955,ONSITE,True,15,6,1,3,13,48,0,0,0,0,0.0,0.0,0,0.0,115,333,72,77,41.19284324816888,0,0.0,0,0
ATM0452,2026-07-05 15:53:07,BANK004,DIST015,27.478547,77.632159,ONSITE,True,15,6,1,3,13,48,1,1,1,1,2500.0,2500.0,1,0.16666666666666666,52,153,0,42,135.38496504112652,0,0.0,0,0
ATM0362,2026-07-05 15:54:25,BANK005,DIST016,29.481842,77.704998,OFFSITE,False,15,6,1,3,13,48,1,1,2,1,2500.0,2500.0,1,0.16666666666666666,52,162,7,19,91.64187427117724,0,0.0,0,0
ATM0082,2026-07-05 15:54:31,BANK006,DIST011,28.84681,78.763907,ONSITE,True,15,6,1,3,13,48,0,0,0,0,0.0,0.0,0,0.0,43,133,14,22,128.50608909284736,0,0.0,0,0
ATM0266,2026-07-05 15:56:39,BANK007,DIST016,29.482539,77.705613,ONSITE,True,15,6,1,3,13,47,1,1,1,1,1500.0,1500.0,1,0.16666666666666666,49,162,7,19,91.73229838715973,0,0.0,0,0
ATM0440,2026-07-05 16:00:56,BANK002,DIST002,26.880866,80.982291,OFFSITE,True,16,6,1,2,13,46,1,1,1,1,2500.0,2500.0,1,0.16666666666666666,80,308,30,59,400.5816097023738,0,0.0,0,0
ATM0116,2026-07-05 16:01:48,BANK010,DIST008,28.995574,77.709756,ONSITE,True,16,6,1,2,13,46,1,1,1,1,1000.0,1000.0,1,0.16666666666666666,88,359,46,92,42.213318440014135,0,0.0,0,0
ATM0447,2026-07-05 16:07:19,BANK006,DIST003,26.491455,80.255448,OFFSITE,True,16,6,1,1,13,46,1,1,2,1,1500.0,1500.0,1,0.16666666666666666,30,77,4,17,368.1564277623667,0,0.0,0,0
ATM0415,2026-07-05 16:21:22,BANK007,DIST012,26.763833,83.368135,OFFSITE,True,16,6,1,1,12,46,0,0,0,0,0.0,0.0,0,0.0,53,214,7,53,619.6389806097684,0,0.0,0,0
ATM0308,2026-07-05 16:26:51,BANK001,DIST019,25.163383,82.498746,OFFSITE,True,16,6,1,0,12,46,1,1,1,1,2500.0,2500.0,1,0.16666666666666666,21,53,14,14,634.829118023635,5,18.51851851851852,0,0
ATM0256,2026-07-05 16:30:16,BANK005,DIST020,25.756836,82.689371,OFFSITE,True,16,6,1,0,12,46,1,1,1,1,500.0,500.0,1,0.16666666666666666,20,88,23,32,611.1594158564674,4,14.814814814814813,0,0
ATM0300,2026-07-05 16:31:30,BANK004,DIST003,26.499235,80.264113,OFFSITE,False,16,6,1,0,12,46,1,1,1,1,1000.0,1000.0,1,0.16666666666666666,28,76,17,17,368.21692888216984,13,48.148148148148145,0,0
ATM0189,2026-07-05 16:38:18,BANK005,DIST012,26.791554,83.39515,OFFSITE,True,16,6,1,1,13,47,1,1,2,1,3000.0,3000.0,1,0.16666666666666666,74,211,38,42,621.013445245933,12,44.44444444444444,0,0
ATM0010,2026-07-05 16:40:33,BANK005,DIST001,25.307853,83.009947,ONSITE,True,16,6,1,1,13,47,0,0,0,0,0.0,0.0,0,0.0,88,422,42,85,665.9436617138778,0,0.0,0,0
ATM0162,2026-07-05 16:56:07,BANK006,DIST002,26.831826,80.923845,OFFSITE,True,16,6,1,1,13,47,1,1,1,1,1500.0,1500.0,1,0.16666666666666666,87,372,7,53,398.47707620153625,0,0.0,0,0
ATM0478,2026-07-05 16:58:38,BANK007,DIST006,28.683891,77.453108,ONSITE,True,16,6,1,1,13,46,1,1,1,1,2000.0,2000.0,1,0.16666666666666666,77,193,48,53,0.5754683562971805,10,37.03703703703704,0,0
ATM0080,2026-07-05 16:59:36,BANK003,DIST019,25.159568,82.503038,OFFSITE,True,16,6,1,1,13,46,1,1,1,1,3000.0,3000.0,1,0.16666666666666666,19,52,5,14,635.4319949769077,0,0.0,0,0
ATM0320,2026-07-05 17:01:44,BANK003,DIST004,25.429848,81.901499,ONSITE,True,17,6,1,1,13,46,1,1,1,1,3000.0,3000.0,1,0.16666666666666666,44,111,22,22,569.7363429248742,7,25.925925925925924,0,0
ATM0277,2026-07-05 17:11:54,BANK006,DIST001,25.308105,83.004341,OFFSITE,True,17,6,1,1,13,46,1,2,2,2,4000.0,2000.0,2,0.3333333333333333,94,487,27,118,665.4690422537999,7,25.925925925925924,0,0
ATM0442,2026-07-05 17:21:06,BANK005,DIST016,29.460522,77.721762,ONSITE,True,17,6,1,1,13,46,0,0,0,0,0.0,0.0,0,0.0,48,178,12,19,89.80745963150407,0,0.0,0,0
ATM0333,2026-07-05 17:22:07,BANK006,DIST001,25.29936,82.992696,OFFSITE,True,17,6,1,1,13,46,1,1,1,1,2000.0,2000.0,1,0.16666666666666666,93,461,36,105,665.0846390872982,8,29.629629629629626,0,0
ATM0335,2026-07-05 17:22:40,BANK005,DIST010,27.930747,78.090495,ONSITE,True,17,6,1,1,13,46,1,1,1,1,2000.0,2000.0,1,0.16666666666666666,67,253,22,61,104.35769960551102,0,0.0,0,0
ATM0145,2026-07-05 17:31:46,BANK005,DIST002,26.809951,80.907575,ONSITE,True,17,6,1,1,12,46,0,1,1,1,2500.0,2500.0,1,0.16666666666666666,91,304,60,73,398.4053791972975,0,0.0,0,0
ATM0431,2026-07-05 17:37:48,BANK010,DIST010,27.926977,78.089133,ONSITE,True,17,6,1,2,13,47,1,2,2,2,2000.0,1000.0,2,0.3333333333333333,82,269,27,61,104.61739353483536,0,0.0,0,0
ATM0124,2026-07-05 17:39:50,BANK004,DIST011,28.844385,78.760623,OFFSITE,True,17,6,1,2,12,47,1,1,1,1,4000.0,4000.0,1,0.16666666666666666,48,142,14,22,128.15332149244225,0,0.0,0,0
ATM0328,2026-07-05 17:45:12,BANK002,DIST015,27.489439,77.669984,OFFSITE,True,17,6,1,2,12,47,1,1,1,1,5000.0,5000.0,1,0.16666666666666666,24,130,6,19,134.70542091993264,6,22.22222222222222,0,0
ATM0046,2026-07-05 17:47:47,BANK009,DIST002,26.831874,80.914916,ONSITE,True,17,6,1,2,12,47,0,0,0,0,0.0,0.0,0,0.0,90,362,13,81,397.72284965532504,0,0.0,0,0
ATM0338,2026-07-05 17:57:58,BANK010,DIST010,27.923113,78.068811,OFFSITE,True,17,6,1,3,13,48,0,0,0,0,0.0,0.0,0,0.0,36,264,11,61,103.80702533728088,0,0.0,0,0
ATM0317,2026-07-05 18:00:05,BANK008,DIST015,27.505449,77.666693,OFFSITE,True,18,6,1,3,13,48,0,0,0,0,0.0,0.0,0,0.0,47,119,0,13,132.89647840360433,0,0.0,0,0
ATM0381,2026-07-05 18:01:08,BANK003,DIST013,26.766487,82.135775,OFFSITE,True,18,6,1,3,13,48,1,2,3,2,3500.0,1750.0,2,0.3333333333333333,18,61,4,23,507.4213003033803,4,14.814814814814813,0,0
ATM0471,2026-07-05 18:16:47,BANK006,DIST012,26.75599,83.373621,ONSITE,True,18,6,1,4,14,48,1,1,1,1,1500.0,1500.0,1,0.16666666666666666,82,205,49,53,620.466101170264,0,0.0,0,0
ATM0141,2026-07-05 18:19:18,BANK009,DIST006,28.648138,77.341637,OFFSITE,True,18,6,1,4,14,48,1,1,1,1,1000.0,1000.0,1,0.16666666666666666,64,301,5,29,12.14858623359635,0,0.0,0,0
ATM0495,2026-07-05 18:33:22,BANK006,DIST007,27.160899,78.030661,OFFSITE,True,18,6,1,4,13,48,1,1,1,1,8000.0,8000.0,1,0.16666666666666666,41,249,4,30,178.7049113584727,4,14.814814814814813,0,0
ATM0170,2026-07-05 19:04:29,BANK003,DIST007,27.162903,78.054218,OFFSITE,True,19,6,1,4,15,50,1,1,1,1,1000.0,1000.0,1,0.16666666666666666,43,163,0,21,179.2358043796311,0,0.0,0,0
ATM0270,2026-07-05 19:05:52,BANK005,DIST003,26.417296,80.338929,OFFSITE,True,19,6,1,4,15,50,1,1,1,1,1000.0,1000.0,1,0.16666666666666666,94,278,32,62,379.8522721426254,0,0.0,0,0
ATM0457,2026-07-05 19:13:21,BANK008,DIST005,28.567267,77.319421,ONSITE,True,19,6,1,4,15,49,1,1,1,1,500.0,500.0,1,0.16666666666666666,100,275,75,101,18.950458336489454,4,14.814814814814813,0,0
ATM0457,2026-07-05 19:22:12,BANK008,DIST005,28.567267,77.319421,ONSITE,True,19,6,1,4,15,49,2,2,2,2,1500.0,750.0,2,0.3333333333333333,100,275,75,101,18.950458336489454,4,14.814814814814813,0,0
ATM0109,2026-07-05 19:23:51,BANK002,DIST020,25.736477,82.672513,OFFSITE,True,19,6,1,4,15,49,1,1,1,1,2000.0,2000.0,1,0.16666666666666666,31,83,9,21,611.0012728683843,5,18.51851851851852,0,0
ATM0097,2026-07-05 19:29:40,BANK010,DIST014,25.448815,78.58585,ONSITE,False,19,6,1,4,15,49,1,1,1,1,2500.0,2500.0,1,0.16666666666666666,30,143,6,25,376.9092897799306,0,0.0,0,0
ATM0260,2026-07-05 19:36:39,BANK003,DIST012,26.763609,83.377553,OFFSITE,True,19,6,1,4,15,48,1,1,1,1,1000.0,1000.0,1,0.16666666666666666,63,245,26,53,620.517953827328,0,0.0,0,0
ATM0162,2026-07-05 19:41:58,BANK006,DIST002,26.831826,80.923845,OFFSITE,True,19,6,1,2,14,48,0,1,1,1,1500.0,1500.0,1,0.16666666666666666,87,372,7,53,398.47707620153625,0,0.0,0,0
ATM0500,2026-07-05 19:57:39,BANK008,DIST008,28.971907,77.736381,ONSITE,True,19,6,1,2,15,48,0,0,0,0,0.0,0.0,0,0.0,97,298,55,60,41.7358237317166,8,29.629629629629626,0,0
ATM0142,2026-07-05 20:01:19,BANK007,DIST002,26.880709,80.98187,OFFSITE,True,20,6,1,2,15,48,0,0,0,0,0.0,0.0,0,0.0,78,309,30,59,400.5547407315395,14,51.85185185185185,0,0
ATM0051,2026-07-05 20:47:53,BANK003,DIST015,27.512672,77.668469,OFFSITE,True,20,6,1,1,13,48,0,0,0,0,0.0,0.0,0,0.0,30,106,0,13,132.12989914980085,0,0.0,0,0
ATM0034,2026-07-05 21:17:02,BANK009,DIST002,26.859699,80.997963,OFFSITE,True,21,6,1,0,11,47,1,1,1,1,1000.0,1000.0,1,0.16666666666666666,87,336,54,92,403.125848955138,4,14.814814814814813,0,0
ATM0412,2026-07-05 21:27:40,BANK003,DIST014,25.427751,78.555468,OFFSITE,True,21,6,1,1,11,48,1,1,1,1,4000.0,4000.0,1,0.16666666666666666,30,111,0,4,378.27539874236794,0,0.0,0,0
ATM0304,2026-07-05 22:31:00,BANK008,DIST005,28.618056,77.365046,OFFSITE,False,22,6,1,6,17,50,1,1,1,1,20000.0,20000.0,1,0.16666666666666666,110,383,37,94,0.0,1,3.7037037037037033,7,1
ATM0304,2026-07-05 22:36:07,BANK008,DIST005,28.618056,77.365046,OFFSITE,False,22,6,1,6,16,50,2,2,2,2,30000.0,15000.0,1,0.3333333333333333,110,383,38,95,0.0,2,7.4074074074074066,6,1
ATM0304,2026-07-05 22:41:52,BANK008,DIST005,28.618056,77.365046,OFFSITE,False,22,6,1,6,16,50,3,3,3,3,55000.0,18333.333333333332,1,0.5,110,383,39,96,0.0,3,11.11111111111111,5,1
ATM0304,2026-07-05 22:51:25,BANK008,DIST005,28.618056,77.365046,OFFSITE,False,22,6,1,3,16,50,4,4,4,4,70000.0,17500.0,1,0.6666666666666666,110,383,40,97,0.0,4,14.814814814814813,4,1
ATM0177,2026-07-05 22:57:38,BANK006,DIST005,28.576351,77.317908,OFFSITE,True,22,6,1,3,16,49,1,1,1,1,1000.0,1000.0,1,0.16666666666666666,102,270,78,101,6.533332584157111,8,29.629629629629626,0,0
ATM0304,2026-07-05 23:00:13,BANK008,DIST005,28.618056,77.365046,OFFSITE,False,23,6,1,3,16,49,5,5,5,5,90000.0,18000.0,1,0.8333333333333334,110,383,41,98,0.0,5,18.51851851851852,3,1
ATM0304,2026-07-05 23:10:23,BANK008,DIST005,28.618056,77.365046,OFFSITE,False,23,6,1,1,16,48,6,6,6,6,105000.0,17500.0,1,1.0,110,383,42,99,0.0,6,22.22222222222222,2,1
ATM0419,2026-07-05 23:17:02,BANK003,DIST008,28.97758,77.727754,ONSITE,True,23,6,1,1,17,49,1,1,1,1,4000.0,4000.0,1,0.16666666666666666,107,401,38,103,53.36029860509404,5,18.51851851851852,0,0
ATM0304,2026-07-05 23:19:32,BANK008,DIST005,28.618056,77.365046,OFFSITE,False,23,6,1,1,17,49,7,7,7,7,115000.0,16428.571428571428,1,1.1666666666666667,110,383,43,100,0.0,7,25.925925925925924,1,0
ATM0074,2026-07-05 23:26:30,BANK002,DIST008,28.965525,77.730474,OFFSITE,True,23,6,1,1,17,49,1,1,1,1,4000.0,4000.0,1,0.16666666666666666,98,302,40,60,52.544222189619,0,0.0,0,0
ATM0304,2026-07-05 23:30:35,BANK008,DIST005,28.618056,77.365046,OFFSITE,False,23,6,1,1,17,49,8,8,8,8,135000.0,16875.0,1,1.3333333333333333,110,383,44,101,0.0,8,29.629629629629626,0,0
ATM0066,2026-07-05 23:31:10,BANK006,DIST001,25.330945,82.994217,OFFSITE,True,23,6,1,1,17,49,1,1,1,1,10000.0,10000.0,1,0.16666666666666666,63,369,25,70,0.0,8,29.629629629629626,5,1
ATM0066,2026-07-05 23:40:15,BANK006,DIST001,25.330945,82.994217,OFFSITE,True,23,6,1,1,15,49,2,2,2,2,30000.0,15000.0,1,0.3333333333333333,63,369,26,71,0.0,9,33.33333333333333,4,1
ATM0066,2026-07-05 23:44:36,BANK006,DIST001,25.330945,82.994217,OFFSITE,True,23,6,1,1,15,49,3,3,3,3,40000.0,13333.333333333334,1,0.5,63,369,27,72,0.0,10,37.03703703703704,3,1
ATM0066,2026-07-05 23:51:34,BANK006,DIST001,25.330945,82.994217,OFFSITE,True,23,6,1,1,14,49,4,4,4,4,65000.0,16250.0,1,0.6666666666666666,63,369,28,73,0.0,11,40.74074074074074,2,1
ATM0066,2026-07-06 00:01:36,BANK006,DIST001,25.330945,82.994217,OFFSITE,True,0,0,0,3,16,51,5,5,5,5,85000.0,17000.0,1,0.8333333333333334,63,370,29,74,0.0,12,44.44444444444444,1,0
ATM0066,2026-07-06 00:08:26,BANK006,DIST001,25.330945,82.994217,OFFSITE,True,0,0,0,3,16,50,6,6,6,6,100000.0,16666.666666666668,1,1.0,63,370,30,75,0.0,13,48.148148148148145,0,0
ATM0314,2026-07-06 00:09:04,BANK004,DIST020,25.740026,82.676738,ONSITE,True,0,0,0,3,16,50,1,1,1,1,10000.0,10000.0,1,0.16666666666666666,27,93,10,33,0.0,1,3.7037037037037033,3,1
ATM0314,2026-07-06 00:19:57,BANK004,DIST020,25.740026,82.676738,ONSITE,True,0,0,0,2,15,50,2,2,2,2,20000.0,10000.0,2,0.3333333333333333,27,93,11,34,0.0,2,7.4074074074074066,2,1
ATM0314,2026-07-06 00:24:07,BANK004,DIST020,25.740026,82.676738,ONSITE,True,0,0,0,2,15,50,3,3,3,3,30000.0,10000.0,2,0.5,27,93,12,35,0.0,3,11.11111111111111,1,0
ATM0314,2026-07-06 00:32:12,BANK004,DIST020,25.740026,82.676738,ONSITE,True,0,0,0,3,16,50,4,4,4,4,50000.0,12500.0,2,0.6666666666666666,27,93,13,36,0.0,4,14.814814814814813,0,0
ATM0103,2026-07-06 03:13:25,BANK004,DIST011,28.80984,78.7503,OFFSITE,True,3,0,0,2,17,50,1,1,1,1,1000.0,1000.0,1,0.16666666666666666,51,202,15,24,516.7494777868457,0,0.0,0,0
ATM0151,2026-07-06 03:34:47,BANK003,DIST008,28.971257,77.728963,OFFSITE,True,3,0,0,2,17,51,1,1,1,1,3000.0,3000.0,1,0.16666666666666666,117,337,53,79,606.3996144581326,0,0.0,0,0
ATM0005,2026-07-06 03:37:29,BANK002,DIST010,27.90986,78.071288,OFFSITE,True,3,0,0,2,17,51,1,1,1,1,1000.0,1000.0,1,0.16666666666666666,58,249,18,61,516.7115503577795,7,25.925925925925924,0,0
ATM0111,2026-07-06 04:45:07,BANK010,DIST006,28.647457,77.340723,ONSITE,True,4,0,0,1,12,47,1,1,1,1,500.0,500.0,1,0.16666666666666666,64,297,5,11,618.7830807324918,0,0.0,0,0
ATM0214,2026-07-06 06:07:14,BANK005,DIST006,28.636403,77.369869,OFFSITE,True,6,0,0,3,12,47,1,1,1,1,1000.0,1000.0,1,0.16666666666666666,96,521,37,114,615.7070055932976,6,22.22222222222222,0,0
ATM0093,2026-07-06 07:16:26,BANK002,DIST002,26.834069,80.927789,OFFSITE,True,7,0,0,3,12,49,1,1,2,1,500.0,500.0,1,0.16666666666666666,80,346,7,32,212.60200263581999,0,0.0,0,0
ATM0273,2026-07-06 07:30:32,BANK002,DIST010,27.930118,78.086532,ONSITE,True,7,0,0,3,12,49,0,0,0,0,0.0,0.0,0,0.0,63,260,15,61,516.3964348124623,8,29.629629629629626,0,0
ATM0177,2026-07-06 07:45:18,BANK006,DIST005,28.576351,77.317908,OFFSITE,True,7,0,0,2,11,49,1,1,2,1,4000.0,4000.0,1,0.16666666666666666,102,270,78,101,616.7757564425218,8,29.629629629629626,0,0
ATM0244,2026-07-06 07:54:13,BANK003,DIST004,25.4532,81.835528,ONSITE,True,7,0,0,3,11,50,1,1,1,1,1000.0,1000.0,1,0.16666666666666666,64,169,42,57,90.18574117031103,7,25.925925925925924,0,0
ATM0405,2026-07-06 08:03:28,BANK002,DIST013,26.806502,82.207377,OFFSITE,True,8,0,0,1,11,49,0,0,0,0,0.0,0.0,0,0.0,17,50,0,5,127.48661486597062,0,0.0,0,0
ATM0410,2026-07-06 08:21:19,BANK001,DIST009,28.415599,79.359233,OFFSITE,False,8,0,0,1,11,49,0,0,0,0,0.0,0.0,0,0.0,33,88,15,29,443.1185064617187,5,18.51851851851852,0,0
ATM0474,2026-07-06 08:44:08,BANK002,DIST016,29.465618,77.724337,ONSITE,True,8,0,0,1,10,49,1,1,1,1,4000.0,4000.0,1,0.16666666666666666,42,189,12,19,639.9844140003277,0,0.0,0,0
ATM0473,2026-07-06 08:44:17,BANK010,DIST005,28.477143,77.504416,ONSITE,True,8,0,0,1,10,49,1,1,1,1,1500.0,1500.0,1,0.16666666666666666,75,227,38,63,595.4847378601879,7,25.925925925925924,0,0
ATM0111,2026-07-06 09:17:55,BANK010,DIST006,28.647457,77.340723,ONSITE,True,9,0,0,2,11,51,1,2,2,2,3000.0,1500.0,2,0.3333333333333333,64,298,5,11,618.7830807324918,0,0.0,0,0
ATM0328,2026-07-06 09:27:16,BANK002,DIST015,27.489439,77.669984,OFFSITE,True,9,0,0,2,11,51,0,0,1,0,0.0,0.0,0,0.0,24,130,6,19,534.3355795043972,6,22.22222222222222,0,0
ATM0420,2026-07-06 09:44:56,BANK002,DIST014,25.445132,78.582005,OFFSITE,True,9,0,0,3,11,52,0,0,0,0,0.0,0.0,0,0.0,33,165,6,29,411.93213652164513,6,22.22222222222222,0,0
ATM0085,2026-07-06 10:01:14,BANK003,DIST005,28.577764,77.319802,ONSITE,True,10,0,0,2,10,52,1,1,1,1,3000.0,3000.0,1,0.16666666666666666,98,266,65,101,616.6922074148332,0,0.0,0,0
ATM0258,2026-07-06 10:08:39,BANK010,DIST012,26.783495,83.392968,ONSITE,True,10,0,0,2,10,51,1,1,1,1,1000.0,1000.0,1,0.16666666666666666,58,242,30,61,136.2470848465051,0,0.0,0,0
ATM0102,2026-07-06 10:12:42,BANK010,DIST001,25.311368,83.008272,OFFSITE,True,10,0,0,2,11,52,1,1,1,1,2500.0,2500.0,1,0.16666666666666666,80,448,27,124,58.12547292690793,0,0.0,0,0
ATM0488,2026-07-06 10:14:39,BANK010,DIST017,29.971266,77.555438,OFFSITE,True,10,0,0,2,11,52,1,1,1,1,1500.0,1500.0,1,0.16666666666666666,17,126,4,8,688.9151694910564,0,0.0,0,0
ATM0442,2026-07-06 10:24:52,BANK005,DIST016,29.460522,77.721762,ONSITE,True,10,0,0,2,11,52,1,1,1,1,5000.0,5000.0,1,0.16666666666666666,48,179,12,19,639.8201993988328,0,0.0,0,0
ATM0303,2026-07-06 10:39:37,BANK007,DIST008,28.994345,77.696825,ONSITE,True,10,0,0,1,11,52,1,1,1,1,500.0,500.0,1,0.16666666666666666,95,288,48,72,610.433771801522,0,0.0,0,0
ATM0369,2026-07-06 10:42:03,BANK008,DIST011,28.847701,78.754588,ONSITE,True,10,0,0,2,12,53,1,1,1,1,1000.0,1000.0,1,0.16666666666666666,52,144,7,22,519.1728791907212,0,0.0,0,0
ATM0094,2026-07-06 10:58:17,BANK009,DIST002,26.855833,80.999019,ONSITE,True,10,0,0,2,12,53,1,1,2,1,1000.0,1000.0,1,0.16666666666666666,78,300,48,78,208.23825814074337,0,0.0,0,0
ATM0012,2026-07-06 11:04:10,BANK006,DIST019,25.149093,82.575409,ONSITE,True,11,0,0,2,12,53,1,1,1,1,500.0,500.0,1,0.16666666666666666,11,35,5,14,66.49177485481896,0,0.0,0,0
ATM0092,2026-07-06 11:23:32,BANK001,DIST007,27.160455,78.045019,OFFSITE,True,11,0,0,1,12,53,1,1,1,1,3000.0,3000.0,1,0.16666666666666666,64,190,17,25,487.36902259274166,0,0.0,0,0
ATM0062,2026-07-06 11:39:02,BANK009,DIST006,28.643825,77.36672,OFFSITE,True,11,0,0,1,10,51,1,1,1,1,1000.0,1000.0,1,0.16666666666666666,101,493,37,86,616.3889387051336,6,22.22222222222222,0,0
ATM0200,2026-07-06 11:47:43,BANK010,DIST002,26.801558,80.908504,OFFSITE,True,11,0,0,0,10,50,1,1,1,1,1000.0,1000.0,1,0.16666666666666666,63,238,52,67,212.1698372351794,11,40.74074074074074,0,0
ATM0244,2026-07-06 11:49:28,BANK003,DIST004,25.4532,81.835528,ONSITE,True,11,0,0,0,10,50,1,2,2,2,6000.0,3000.0,2,0.3333333333333333,64,169,42,57,90.18574117031103,7,25.925925925925924,0,0
ATM0416,2026-07-06 11:59:02,BANK010,DIST010,27.923071,78.07352,OFFSITE,True,11,0,0,1,10,51,1,1,1,1,2000.0,2000.0,1,0.16666666666666666,52,286,11,61,517.17953530828,0,0.0,0,0
ATM0194,2026-07-06 12:00:50,BANK003,DIST001,25.288651,83.000823,ONSITE,True,12,0,0,1,10,51,1,1,1,1,1500.0,1500.0,1,0.16666666666666666,63,343,0,85,59.806211565550996,0,0.0,0,0
ATM0083,2026-07-06 12:05:16,BANK009,DIST005,28.515759,77.404449,ONSITE,True,12,0,0,1,10,51,1,1,1,1,1500.0,1500.0,1,0.16666666666666666,73,181,41,41,606.1025436799844,6,22.22222222222222,0,0
ATM0147,2026-07-06 12:23:51,BANK009,DIST018,27.165217,78.406098,OFFSITE,True,12,0,0,1,10,50,1,1,2,1,1500.0,1500.0,1,0.16666666666666666,39,108,25,32,453.69428857717,0,0.0,0,0
ATM0230,2026-07-06 12:24:05,BANK004,DIST004,25.451171,81.829872,ONSITE,True,12,0,0,1,10,50,0,0,0,0,0.0,0.0,0,0.0,53,157,28,57,90.79674027303741,8,29.629629629629626,0,0
ATM0180,2026-07-06 12:28:26,BANK008,DIST009,28.406914,79.354583,ONSITE,True,12,0,0,1,10,50,1,1,1,1,1000.0,1000.0,1,0.16666666666666666,30,83,10,29,442.8221302401443,6,22.22222222222222,0,0
ATM0500,2026-07-06 12:38:10,BANK008,DIST008,28.971907,77.736381,ONSITE,True,12,0,0,1,10,50,1,1,1,1,1500.0,1500.0,1,0.16666666666666666,97,298,55,60,605.8515451204444,8,29.629629629629626,0,0
ATM0004,2026-07-06 12:42:57,BANK010,DIST005,28.556937,77.326752,OFFSITE,True,12,0,0,1,10,50,1,1,1,1,2000.0,2000.0,1,0.16666666666666666,42,242,7,101,614.962636444576,7,25.925925925925924,0,0
