complaint_id,complaint_number,reported_at,crime_category,fraud_amount,state,district,police_station,latitude,longitude,status,timestamp,category
COMP001057,CMP-2026-001057,2026-07-04 22:05:01,ATM_FRAUD,15000.0,Uttar Pradesh,Kanpur Nagar,Kalyanpur PS,26.500527,80.269754,CLOSED,2026-07-04 22:05:01,ATM_FRAUD
COMP004132,CMP-2026-004132,2026-07-04 22:07:04,ONLINE_BANKING_FRAUD,5000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Surajpur PS,28.513194,77.415552,CLOSED,2026-07-04 22:07:04,ONLINE_BANKING_FRAUD
COMP005801,CMP-2026-005801,2026-07-04 22:23:27,CARD_FRAUD,15000.0,Uttar Pradesh,Ghaziabad,Kavi Nagar PS,28.691172,77.461257,RESOLVED,2026-07-04 22:23:27,CARD_FRAUD
COMP003966,CMP-2026-003966,2026-07-04 22:52:56,ATM_FRAUD,10000.0,Uttar Pradesh,Firozabad,Uttar PS,27.164915,78.409186,CLOSED,2026-07-04 22:52:56,ATM_FRAUD
COMP000383,CMP-2026-000383,2026-07-04 23:05:10,ATM_FRAUD,5000.0,Uttar Pradesh,Meerut,Sadar PS,28.981522,77.711407,RESOLVED,2026-07-04 23:05:10,ATM_FRAUD
COMP006172,CMP-2026-006172,2026-07-05 00:04:22,PHISHING,30000.0,Uttar Pradesh,Lucknow,Charbagh PS,26.848633,80.914061,CLOSED,2026-07-05 00:04:22,PHISHING
COMP004166,CMP-2026-004166,2026-07-05 00:29:27,ATM_FRAUD,8000.0,Uttar Pradesh,Lucknow,Alambagh PS,26.828755,80.908134,RESOLVED,2026-07-05 00:29:27,ATM_FRAUD
COMP001016,CMP-2026-001016,2026-07-05 01:40:09,ATM_FRAUD,10000.0,Uttar Pradesh,Kanpur Nagar,Govind Nagar PS,26.4327,80.316187,REGISTERED,2026-07-05 01:40:09,ATM_FRAUD
COMP005281,CMP-2026-005281,2026-07-05 01:43:44,PHISHING,20000.0,Uttar Pradesh,Jaunpur,Kotwali PS,25.741949,82.707119,CLOSED,2026-07-05 01:43:44,PHISHING
COMP000163,CMP-2026-000163,2026-07-05 01:44:26,ATM_FRAUD,25000.0,Uttar Pradesh,Varanasi,Sarnath PS,25.366846,83.021196,UNDER_INVESTIGATION,2026-07-05 01:44:26,ATM_FRAUD
COMP000961,CMP-2026-000961,2026-07-05 01:49:07,ATM_FRAUD,10000.0,Uttar Pradesh,Ghaziabad,Kavi Nagar PS,28.684479,77.45058,RESOLVED,2026-07-05 01:49:07,ATM_FRAUD
COMP000219,CMP-2026-000219,2026-07-05 01:58:42,ATM_FRAUD,50000.0,Uttar Pradesh,Mathura,Highway PS,27.467128,77.631452,UNDER_INVESTIGATION,2026-07-05 01:58:42,ATM_FRAUD
COMP001343,CMP-2026-001343,2026-07-05 02:15:16,CARD_FRAUD,30000.0,Uttar Pradesh,Varanasi,Bhelupur PS,25.299342,83.001384,UNDER_INVESTIGATION,2026-07-05 02:15:16,CARD_FRAUD
COMP004550,CMP-2026-004550,2026-07-05 04:09:25,ONLINE_BANKING_FRAUD,2000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Kasna PS,28.473005,77.508331,REGISTERED,2026-07-05 04:09:25,ONLINE_BANKING_FRAUD
COMP003598,CMP-2026-003598,2026-07-05 04:20:44,ONLINE_BANKING_FRAUD,8000.0,Uttar Pradesh,Ghaziabad,Kavi Nagar PS,28.677937,77.460099,UNDER_INVESTIGATION,2026-07-05 04:20:44,ONLINE_BANKING_FRAUD
COMP006654,CMP-2026-006654,2026-07-05 04:25:34,ATM_FRAUD,5000.0,Uttar Pradesh,Aligarh,Civil Lines PS,27.944408,78.07253,CLOSED,2026-07-05 04:25:34,ATM_FRAUD
COMP009761,CMP-2026-009761,2026-07-05 04:37:41,ATM_FRAUD,10000.0,Uttar Pradesh,Lucknow,Indira Nagar PS,26.878573,80.967495,UNDER_INVESTIGATION,2026-07-05 04:37:41,ATM_FRAUD
COMP003312,CMP-2026-003312,2026-07-05 04:40:29,PHISHING,8000.0,Uttar Pradesh,Gorakhpur,Gulriha PS,26.786199,83.405312,UNDER_INVESTIGATION,2026-07-05 04:40:29,PHISHING
COMP006958,CMP-2026-006958,2026-07-05 04:54:28,ATM_FRAUD,15000.0,Uttar Pradesh,Lucknow,Gomti Nagar PS,26.863554,81.00388,UNDER_INVESTIGATION,2026-07-05 04:54:28,ATM_FRAUD
COMP003655,CMP-2026-003655,2026-07-05 05:31:28,ATM_FRAUD,10000.0,Uttar Pradesh,Muzaffarnagar,Civil Lines PS,29.486935,77.699768,REGISTERED,2026-07-05 05:31:28,ATM_FRAUD
COMP004981,CMP-2026-004981,2026-07-05 05:43:22,UPI_FRAUD,2000.0,Uttar Pradesh,Muzaffarnagar,New Mandi PS,29.481316,77.70993,UNDER_INVESTIGATION,2026-07-05 05:43:22,UPI_FRAUD
COMP004401,CMP-2026-004401,2026-07-05 06:57:02,ATM_FRAUD,15000.0,Uttar Pradesh,Agra,Tajganj PS,27.15267,78.016,UNDER_INVESTIGATION,2026-07-05 06:57:02,ATM_FRAUD
COMP009977,CMP-2026-009977,2026-07-05 07:57:26,ATM_FRAUD,10000.0,Uttar Pradesh,Moradabad,Civil Lines PS,28.823915,78.758309,RESOLVED,2026-07-05 07:57:26,ATM_FRAUD
COMP000187,CMP-2026-000187,2026-07-05 10:08:33,ATM_FRAUD,25000.0,Uttar Pradesh,Ghaziabad,Kavi Nagar PS,28.689609,77.465366,UNDER_INVESTIGATION,2026-07-05 10:08:33,ATM_FRAUD
COMP004229,CMP-2026-004229,2026-07-05 11:29:08,CARD_FRAUD,10000.0,Uttar Pradesh,Aligarh,Kwarsi PS,27.920323,78.112955,RESOLVED,2026-07-05 11:29:08,CARD_FRAUD
COMP007158,CMP-2026-007158,2026-07-05 11:34:04,CARD_FRAUD,8000.0,Uttar Pradesh,Moradabad,Civil Lines PS,28.852388,78.754889,UNDER_INVESTIGATION,2026-07-05 11:34:04,CARD_FRAUD
COMP002384,CMP-2026-002384,2026-07-05 11:39:38,ATM_FRAUD,45000.0,Uttar Pradesh,Kanpur Nagar,Civil Lines PS,26.460123,80.35686,RESOLVED,2026-07-05 11:39:38,ATM_FRAUD
COMP008984,CMP-2026-008984,2026-07-05 12:21:49,ATM_FRAUD,8000.0,Uttar Pradesh,Lucknow,Charbagh PS,26.825721,80.918491,UNDER_INVESTIGATION,2026-07-05 12:21:49,ATM_FRAUD
COMP003081,CMP-2026-003081,2026-07-05 12:43:29,UPI_FRAUD,8000.0,Uttar Pradesh,Kanpur Nagar,Kidwai Nagar PS,26.414672,80.340103,REGISTERED,2026-07-05 12:43:29,UPI_FRAUD
COMP005221,CMP-2026-005221,2026-07-05 13:19:26,CARD_FRAUD,8000.0,Uttar Pradesh,Moradabad,Civil Lines PS,28.842916,78.753841,CLOSED,2026-07-05 13:19:26,CARD_FRAUD
COMP009944,CMP-2026-009944,2026-07-05 13:39:38,ATM_FRAUD,30000.0,Uttar Pradesh,Bareilly,Kotwali PS,28.368899,79.403954,UNDER_INVESTIGATION,2026-07-05 13:39:38,ATM_FRAUD
COMP006086,CMP-2026-006086,2026-07-05 14:09:43,IDENTITY_FRAUD,8000.0,Uttar Pradesh,Kanpur Nagar,Govind Nagar PS,26.436129,80.31517,REGISTERED,2026-07-05 14:09:43,IDENTITY_FRAUD
COMP003122,CMP-2026-003122,2026-07-05 14:19:26,ATM_FRAUD,8000.0,Uttar Pradesh,Mathura,Highway PS,27.473443,77.634418,CLOSED,2026-07-05 14:19:26,ATM_FRAUD
COMP007392,CMP-2026-007392,2026-07-05 14:59:29,ATM_FRAUD,5000.0,Uttar Pradesh,Varanasi,Sigra PS,25.32277,82.98437,RESOLVED,2026-07-05 14:59:29,ATM_FRAUD
COMP005172,CMP-2026-005172,2026-07-05 15:05:12,ATM_FRAUD,8000.0,Uttar Pradesh,Kanpur Nagar,Kidwai Nagar PS,26.425426,80.340556,RESOLVED,2026-07-05 15:05:12,ATM_FRAUD
COMP007245,CMP-2026-007245,2026-07-05 15:24:42,ATM_FRAUD,5000.0,Uttar Pradesh,Gorakhpur,Gulriha PS,26.801584,83.388465,REGISTERED,2026-07-05 15:24:42,ATM_FRAUD
COMP001712,CMP-2026-001712,2026-07-05 16:34:56,ATM_FRAUD,10000.0,Uttar Pradesh,Ghaziabad,Kaushambi PS,28.632364,77.353932,CLOSED,2026-07-05 16:34:56,ATM_FRAUD
COMP000580,CMP-2026-000580,2026-07-05 17:33:59,UPI_FRAUD,5000.0,Uttar Pradesh,Firozabad,Dakshin PS,27.158791,78.402655,CLOSED,2026-07-05 17:33:59,UPI_FRAUD
COMP002910,CMP-2026-002910,2026-07-05 17:37:25,OTHER,5000.0,Uttar Pradesh,Varanasi,Shivpur PS,25.355353,82.959895,REGISTERED,2026-07-05 17:37:25,OTHER
COMP006100,CMP-2026-006100,2026-07-05 17:51:00,ONLINE_BANKING_FRAUD,10000.0,Uttar Pradesh,Varanasi,Sarnath PS,25.35552,83.023862,CLOSED,2026-07-05 17:51:00,ONLINE_BANKING_FRAUD
COMP000982,CMP-2026-000982,2026-07-05 18:15:58,PHISHING,20000.0,Uttar Pradesh,Lucknow,Gomti Nagar PS,26.852746,81.005959,REGISTERED,2026-07-05 18:15:58,PHISHING
COMP002257,CMP-2026-002257,2026-07-05 18:41:21,CARD_FRAUD,10000.0,Uttar Pradesh,Muzaffarnagar,New Mandi PS,29.475864,77.730515,UNDER_INVESTIGATION,2026-07-05 18:41:21,CARD_FRAUD
COMP009071,CMP-2026-009071,2026-07-05 18:41:45,ATM_FRAUD,2000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Sector 20 PS,28.55781,77.312046,UNDER_INVESTIGATION,2026-07-05 18:41:45,ATM_FRAUD
COMP008664,CMP-2026-008664,2026-07-05 18:54:01,CARD_FRAUD,5000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Kasna PS,28.451449,77.513925,RESOLVED,2026-07-05 18:54:01,CARD_FRAUD
COMP003565,CMP-2026-003565,2026-07-05 19:18:34,ATM_FRAUD,10000.0,Uttar Pradesh,Varanasi,Bhelupur PS,25.289773,82.99534,REGISTERED,2026-07-05 19:18:34,ATM_FRAUD
COMP001875,CMP-2026-001875,2026-07-05 19:52:56,IDENTITY_FRAUD,30000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Sector 58 PS,28.619997,77.364838,UNDER_INVESTIGATION,2026-07-05 19:52:56,IDENTITY_FRAUD
COMP001537,CMP-2026-001537,2026-07-05 21:21:38,UPI_FRAUD,45000.0,Uttar Pradesh,Kanpur Nagar,Kidwai Nagar PS,26.415408,80.329724,CLOSED,2026-07-05 21:21:38,UPI_FRAUD
COMP006529,CMP-2026-006529,2026-07-05 21:43:02,ATM_FRAUD,10000.0,Uttar Pradesh,Prayagraj,Jhusi PS,25.418943,81.904761,RESOLVED,2026-07-05 21:43:02,ATM_FRAUD
COMP005878,CMP-2026-005878,2026-07-05 21:44:39,ATM_FRAUD,10000.0,Uttar Pradesh,Lucknow,Alambagh PS,26.806913,80.898257,REGISTERED,2026-07-05 21:44:39,ATM_FRAUD
COMP004256,CMP-2026-004256,2026-07-05 21:49:12,PHISHING,30000.0,Uttar Pradesh,Agra,Hari Parwat PS,27.195703,78.009203,REGISTERED,2026-07-05 21:49:12,PHISHING
COMP004657,CMP-2026-004657,2026-07-05 22:07:56,ATM_FRAUD,5000.0,Uttar Pradesh,Agra,Tajganj PS,27.15617,78.045032,CLOSED,2026-07-05 22:07:56,ATM_FRAUD
COMP008582,CMP-2026-008582,2026-07-05 22:09:14,CARD_FRAUD,30000.0,Uttar Pradesh,Ghaziabad,Indirapuram PS,28.632848,77.371889,REGISTERED,2026-07-05 22:09:14,CARD_FRAUD
COMP000039,CMP-2026-000039,2026-07-05 22:14:01,ATM_FRAUD,50000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Sector 58 PS,28.615551,77.371315,UNDER_INVESTIGATION,2026-07-05 22:14:01,ATM_FRAUD
COMP000208,CMP-2026-000208,2026-07-05 23:11:41,ATM_FRAUD,25000.0,Uttar Pradesh,Varanasi,Sigra PS,25.332592,82.993452,UNDER_INVESTIGATION,2026-07-05 23:11:41,ATM_FRAUD
COMP000287,CMP-2026-000287,2026-07-05 23:51:57,CARD_FRAUD,35000.0,Uttar Pradesh,Jaunpur,Line Bazar PS,25.737936,82.678484,UNDER_INVESTIGATION,2026-07-05 23:51:57,CARD_FRAUD
COMP008583,CMP-2026-008583,2026-07-05 23:57:10,ATM_FRAUD,15000.0,Uttar Pradesh,Varanasi,Cantt PS,25.352933,82.983767,RESOLVED,2026-07-05 23:57:10,ATM_FRAUD
COMP001936,CMP-2026-001936,2026-07-06 00:25:43,ATM_FRAUD,5000.0,Uttar Pradesh,Kanpur Nagar,Civil Lines PS,26.453264,80.343632,REGISTERED,2026-07-06 00:25:43,ATM_FRAUD
COMP003505,CMP-2026-003505,2026-07-06 00:40:04,UPI_FRAUD,30000.0,Uttar Pradesh,Moradabad,Majhola PS,28.810459,78.737279,REGISTERED,2026-07-06 00:40:04,UPI_FRAUD
COMP000843,CMP-2026-000843,2026-07-06 00:48:03,CARD_FRAUD,30000.0,Uttar Pradesh,Agra,Tajganj PS,27.157427,78.043677,UNDER_INVESTIGATION,2026-07-06 00:48:03,CARD_FRAUD
COMP001458,CMP-2026-001458,2026-07-06 01:36:45,CARD_FRAUD,2000.0,Uttar Pradesh,Lucknow,Charbagh PS,26.839388,80.919424,CLOSED,2026-07-06 01:36:45,CARD_FRAUD
COMP005592,CMP-2026-005592,2026-07-06 01:48:24,PHISHING,2000.0,Uttar Pradesh,Gorakhpur,Cantt PS,26.751072,83.377644,UNDER_INVESTIGATION,2026-07-06 01:48:24,PHISHING
COMP003422,CMP-2026-003422,2026-07-06 02:25:24,ONLINE_BANKING_FRAUD,10000.0,Uttar Pradesh,Meerut,Sadar PS,29.008905,77.696654,REGISTERED,2026-07-06 02:25:24,ONLINE_BANKING_FRAUD
COMP001846,CMP-2026-001846,2026-07-06 03:06:50,ONLINE_BANKING_FRAUD,20000.0,Uttar Pradesh,Lucknow,Charbagh PS,26.824575,80.920798,REGISTERED,2026-07-06 03:06:50,ONLINE_BANKING_FRAUD
COMP007454,CMP-2026-007454,2026-07-06 03:29:51,ATM_FRAUD,15000.0,Uttar Pradesh,Jhansi,Nawabad PS,25.447402,78.580103,UNDER_INVESTIGATION,2026-07-06 03:29:51,ATM_FRAUD
COMP007844,CMP-2026-007844,2026-07-06 03:47:04,UPI_FRAUD,10000.0,Uttar Pradesh,Varanasi,Bhelupur PS,25.30681,82.982005,REGISTERED,2026-07-06 03:47:04,UPI_FRAUD
COMP002020,CMP-2026-002020,2026-07-06 05:26:01,UPI_FRAUD,2000.0,Uttar Pradesh,Lucknow,Alambagh PS,26.813822,80.910641,RESOLVED,2026-07-06 05:26:01,UPI_FRAUD
COMP007648,CMP-2026-007648,2026-07-06 05:29:02,CARD_FRAUD,8000.0,Uttar Pradesh,Lucknow,Gomti Nagar PS,26.856556,80.994023,UNDER_INVESTIGATION,2026-07-06 05:29:02,CARD_FRAUD
COMP007480,CMP-2026-007480,2026-07-06 05:55:49,CARD_FRAUD,15000.0,Uttar Pradesh,Jhansi,Sadar PS,25.450276,78.558121,REGISTERED,2026-07-06 05:55:49,CARD_FRAUD
COMP003334,CMP-2026-003334,2026-07-06 06:43:02,CARD_FRAUD,10000.0,Uttar Pradesh,Moradabad,Civil Lines PS,28.850946,78.752487,CLOSED,2026-07-06 06:43:02,CARD_FRAUD
COMP005084,CMP-2026-005084,2026-07-06 06:58:00,UPI_FRAUD,10000.0,Uttar Pradesh,Ghaziabad,Kaushambi PS,28.657523,77.337765,CLOSED,2026-07-06 06:58:00,UPI_FRAUD
COMP009086,CMP-2026-009086,2026-07-06 07:02:24,UPI_FRAUD,2000.0,Uttar Pradesh,Agra,Sadar Bazar PS,27.148507,78.026805,UNDER_INVESTIGATION,2026-07-06 07:02:24,UPI_FRAUD
COMP001854,CMP-2026-001854,2026-07-06 07:54:04,UPI_FRAUD,2000.0,Uttar Pradesh,Ghaziabad,Kavi Nagar PS,28.672966,77.444389,RESOLVED,2026-07-06 07:54:04,UPI_FRAUD
COMP007564,CMP-2026-007564,2026-07-06 08:54:59,ATM_FRAUD,5000.0,Uttar Pradesh,Agra,Tajganj PS,27.161571,78.043984,RESOLVED,2026-07-06 08:54:59,ATM_FRAUD
COMP009058,CMP-2026-009058,2026-07-06 09:10:10,ATM_FRAUD,15000.0,Uttar Pradesh,Moradabad,Civil Lines PS,28.85381,78.744858,CLOSED,2026-07-06 09:10:10,ATM_FRAUD
COMP000788,CMP-2026-000788,2026-07-06 09:29:42,IDENTITY_FRAUD,2000.0,Uttar Pradesh,Varanasi,Sigra PS,25.321782,82.990631,CLOSED,2026-07-06 09:29:42,IDENTITY_FRAUD
COMP009420,CMP-2026-009420,2026-07-06 10:11:37,ATM_FRAUD,2000.0,Uttar Pradesh,Gorakhpur,Cantt PS,26.763684,83.376035,RESOLVED,2026-07-06 10:11:37,ATM_FRAUD
COMP007312,CMP-2026-007312,2026-07-06 10:39:57,UPI_FRAUD,10000.0,Uttar Pradesh,Jaunpur,Line Bazar PS,25.727407,82.679635,CLOSED,2026-07-06 10:39:57,UPI_FRAUD
COMP004314,CMP-2026-004314,2026-07-06 11:51:43,UPI_FRAUD,2000.0,Uttar Pradesh,Jhansi,Sadar PS,25.416106,78.566846,UNDER_INVESTIGATION,2026-07-06 11:51:43,UPI_FRAUD
COMP006656,CMP-2026-006656,2026-07-06 13:11:21,ATM_FRAUD,2000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Kasna PS,28.473542,77.501184,UNDER_INVESTIGATION,2026-07-06 13:11:21,ATM_FRAUD
COMP006098,CMP-2026-006098,2026-07-06 13:33:05,ATM_FRAUD,5000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Sector 58 PS,28.628093,77.379415,UNDER_INVESTIGATION,2026-07-06 13:33:05,ATM_FRAUD
COMP004791,CMP-2026-004791,2026-07-06 16:00:06,CARD_FRAUD,10000.0,Uttar Pradesh,Meerut,Nauchandi PS,28.964083,77.732992,REGISTERED,2026-07-06 16:00:06,CARD_FRAUD
COMP009706,CMP-2026-009706,2026-07-06 16:18:10,PHISHING,5000.0,Uttar Pradesh,Aligarh,Kwarsi PS,27.928777,78.088237,UNDER_INVESTIGATION,2026-07-06 16:18:10,PHISHING
COMP006782,CMP-2026-006782,2026-07-06 17:11:35,PHISHING,20000.0,Uttar Pradesh,Kanpur Nagar,Govind Nagar PS,26.426078,80.308448,REGISTERED,2026-07-06 17:11:35,PHISHING
COMP001255,CMP-2026-001255,2026-07-06 18:31:21,ATM_FRAUD,5000.0,Uttar Pradesh,Moradabad,Civil Lines PS,28.848524,78.756472,UNDER_INVESTIGATION,2026-07-06 18:31:21,ATM_FRAUD
COMP005289,CMP-2026-005289,2026-07-06 18:36:44,ATM_FRAUD,5000.0,Uttar Pradesh,Mathura,Highway PS,27.478823,77.643326,UNDER_INVESTIGATION,2026-07-06 18:36:44,ATM_FRAUD
COMP002421,CMP-2026-002421,2026-07-06 20:20:14,CARD_FRAUD,8000.0,Uttar Pradesh,Moradabad,Majhola PS,28.822651,78.749154,UNDER_INVESTIGATION,2026-07-06 20:20:14,CARD_FRAUD
COMP009880,CMP-2026-009880,2026-07-06 20:22:59,OTHER,15000.0,Uttar Pradesh,Varanasi,Sigra PS,25.319116,82.982253,CLOSED,2026-07-06 20:22:59,OTHER
COMP009707,CMP-2026-009707,2026-07-06 20:41:03,ATM_FRAUD,30000.0,Uttar Pradesh,Saharanpur,Janakpuri PS,29.954725,77.533063,REGISTERED,2026-07-06 20:41:03,ATM_FRAUD
COMP003048,CMP-2026-003048,2026-07-06 20:50:09,CARD_FRAUD,30000.0,Uttar Pradesh,Lucknow,Indira Nagar PS,26.890569,80.988909,REGISTERED,2026-07-06 20:50:09,CARD_FRAUD
COMP007766,CMP-2026-007766,2026-07-06 21:06:44,ATM_FRAUD,10000.0,Uttar Pradesh,Muzaffarnagar,Civil Lines PS,29.495499,77.703463,CLOSED,2026-07-06 21:06:44,ATM_FRAUD
COMP007843,CMP-2026-007843,2026-07-06 21:29:23,ATM_FRAUD,5000.0,Uttar Pradesh,Gorakhpur,Gulriha PS,26.78439,83.404161,UNDER_INVESTIGATION,2026-07-06 21:29:23,ATM_FRAUD
COMP006520,CMP-2026-006520,2026-07-06 21:29:57,ONLINE_BANKING_FRAUD,15000.0,Uttar Pradesh,Saharanpur,Janakpuri PS,29.946316,77.536586,RESOLVED,2026-07-06 21:29:57,ONLINE_BANKING_FRAUD
COMP002754,CMP-2026-002754,2026-07-06 22:58:00,ATM_FRAUD,8000.0,Uttar Pradesh,Kanpur Nagar,Kidwai Nagar PS,26.409908,80.337849,CLOSED,2026-07-06 22:58:00,ATM_FRAUD
COMP001460,CMP-2026-001460,2026-07-06 23:51:48,IDENTITY_FRAUD,8000.0,Uttar Pradesh,Saharanpur,Janakpuri PS,29.945175,77.532618,UNDER_INVESTIGATION,2026-07-06 23:51:48,IDENTITY_FRAUD
COMP000842,CMP-2026-000842,2026-07-07 00:03:37,UPI_FRAUD,15000.0,Uttar Pradesh,Kanpur Nagar,Civil Lines PS,26.475993,80.332893,CLOSED,2026-07-07 00:03:37,UPI_FRAUD
COMP003850,CMP-2026-003850,2026-07-07 00:36:11,ATM_FRAUD,10000.0,Uttar Pradesh,Meerut,Sadar PS,28.994536,77.696305,UNDER_INVESTIGATION,2026-07-07 00:36:11,ATM_FRAUD
COMP006440,CMP-2026-006440,2026-07-07 00:48:25,ATM_FRAUD,15000.0,Uttar Pradesh,Saharanpur,Sadar PS,29.973586,77.522703,CLOSED,2026-07-07 00:48:25,ATM_FRAUD
COMP009893,CMP-2026-009893,2026-07-07 01:00:04,UPI_FRAUD,15000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Sector 20 PS,28.545743,77.332422,RESOLVED,2026-07-07 01:00:04,UPI_FRAUD
COMP000857,CMP-2026-000857,2026-07-07 01:28:29,CARD_FRAUD,5000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Kasna PS,28.45274,77.495431,UNDER_INVESTIGATION,2026-07-07 01:28:29,CARD_FRAUD
COMP000463,CMP-2026-000463,2026-07-07 02:07:39,ATM_FRAUD,8000.0,Uttar Pradesh,Ghaziabad,Kaushambi PS,28.66211,77.350613,REGISTERED,2026-07-07 02:07:39,ATM_FRAUD
COMP000109,CMP-2026-000109,2026-07-07 02:22:19,ATM_FRAUD,50000.0,Uttar Pradesh,Agra,Sadar Bazar PS,27.154462,78.00441,REGISTERED,2026-07-07 02:22:19,ATM_FRAUD
COMP007451,CMP-2026-007451,2026-07-07 03:11:25,CARD_FRAUD,10000.0,Uttar Pradesh,Gorakhpur,Cantt PS,26.769434,83.386762,REGISTERED,2026-07-07 03:11:25,CARD_FRAUD
COMP000596,CMP-2026-000596,2026-07-07 03:54:36,ATM_FRAUD,8000.0,Uttar Pradesh,Lucknow,Alambagh PS,26.803043,80.918741,RESOLVED,2026-07-07 03:54:36,ATM_FRAUD
COMP000951,CMP-2026-000951,2026-07-07 04:17:15,CARD_FRAUD,8000.0,Uttar Pradesh,Varanasi,Sarnath PS,25.369447,83.01311,REGISTERED,2026-07-07 04:17:15,CARD_FRAUD
COMP001716,CMP-2026-001716,2026-07-07 05:11:02,ONLINE_BANKING_FRAUD,5000.0,Uttar Pradesh,Moradabad,Majhola PS,28.81972,78.732991,REGISTERED,2026-07-07 05:11:02,ONLINE_BANKING_FRAUD
COMP000974,CMP-2026-000974,2026-07-07 07:17:16,ATM_FRAUD,2000.0,Uttar Pradesh,Lucknow,Alambagh PS,26.819364,80.900115,RESOLVED,2026-07-07 07:17:16,ATM_FRAUD
COMP001547,CMP-2026-001547,2026-07-07 08:03:27,UPI_FRAUD,10000.0,Uttar Pradesh,Ghaziabad,Kaushambi PS,28.625435,77.33756,CLOSED,2026-07-07 08:03:27,UPI_FRAUD
COMP008942,CMP-2026-008942,2026-07-07 08:55:26,ATM_FRAUD,15000.0,Uttar Pradesh,Meerut,Sadar PS,28.977783,77.696561,RESOLVED,2026-07-07 08:55:26,ATM_FRAUD
COMP001230,CMP-2026-001230,2026-07-07 09:32:06,UPI_FRAUD,8000.0,Uttar Pradesh,Varanasi,Dashashwamedh PS,25.301025,83.004592,UNDER_INVESTIGATION,2026-07-07 09:32:06,UPI_FRAUD
COMP004740,CMP-2026-004740,2026-07-07 09:45:45,ATM_FRAUD,20000.0,Uttar Pradesh,Varanasi,Shivpur PS,25.35929,82.956682,CLOSED,2026-07-07 09:45:45,ATM_FRAUD
COMP007882,CMP-2026-007882,2026-07-07 10:02:41,ONLINE_BANKING_FRAUD,8000.0,Uttar Pradesh,Varanasi,Sigra PS,25.324434,82.983429,RESOLVED,2026-07-07 10:02:41,ONLINE_BANKING_FRAUD
COMP004955,CMP-2026-004955,2026-07-07 10:04:27,ATM_FRAUD,2000.0,Uttar Pradesh,Moradabad,Majhola PS,28.814572,78.739947,UNDER_INVESTIGATION,2026-07-07 10:04:27,ATM_FRAUD
COMP001484,CMP-2026-001484,2026-07-07 10:44:49,CARD_FRAUD,15000.0,Uttar Pradesh,Lucknow,Charbagh PS,26.850279,80.907185,UNDER_INVESTIGATION,2026-07-07 10:44:49,CARD_FRAUD
COMP006353,CMP-2026-006353,2026-07-07 10:45:35,ATM_FRAUD,20000.0,Uttar Pradesh,Prayagraj,Jhusi PS,25.424844,81.913398,REGISTERED,2026-07-07 10:45:35,ATM_FRAUD
COMP002461,CMP-2026-002461,2026-07-07 12:51:31,ATM_FRAUD,2000.0,Uttar Pradesh,Lucknow,Gomti Nagar PS,26.852566,81.012509,UNDER_INVESTIGATION,2026-07-07 12:51:31,ATM_FRAUD
COMP004569,CMP-2026-004569,2026-07-07 13:51:07,ATM_FRAUD,8000.0,Uttar Pradesh,Moradabad,Civil Lines PS,28.844156,78.748019,REGISTERED,2026-07-07 13:51:07,ATM_FRAUD
COMP003352,CMP-2026-003352,2026-07-07 15:02:54,ATM_FRAUD,15000.0,Uttar Pradesh,Varanasi,Bhelupur PS,25.29166,82.993352,RESOLVED,2026-07-07 15:02:54,ATM_FRAUD
COMP007197,CMP-2026-007197,2026-07-07 16:42:32,ATM_FRAUD,2000.0,Uttar Pradesh,Prayagraj,Civil Lines PS,25.46131,81.825137,UNDER_INVESTIGATION,2026-07-07 16:42:32,ATM_FRAUD
COMP004541,CMP-2026-004541,2026-07-07 17:08:38,ATM_FRAUD,10000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Surajpur PS,28.505441,77.414043,RESOLVED,2026-07-07 17:08:38,ATM_FRAUD
COMP001486,CMP-2026-001486,2026-07-07 18:17:06,ONLINE_BANKING_FRAUD,45000.0,Uttar Pradesh,Varanasi,Lanka PS,25.288848,82.99092,RESOLVED,2026-07-07 18:17:06,ONLINE_BANKING_FRAUD
COMP000813,CMP-2026-000813,2026-07-07 18:34:42,ATM_FRAUD,2000.0,Uttar Pradesh,Mathura,Kotwali PS,27.506263,77.680796,RESOLVED,2026-07-07 18:34:42,ATM_FRAUD
COMP008856,CMP-2026-008856,2026-07-07 19:57:54,CARD_FRAUD,15000.0,Uttar Pradesh,Lucknow,Gomti Nagar PS,26.873704,81.016082,CLOSED,2026-07-07 19:57:54,CARD_FRAUD
COMP001434,CMP-2026-001434,2026-07-07 20:03:56,ATM_FRAUD,2000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Kasna PS,28.467211,77.504644,RESOLVED,2026-07-07 20:03:56,ATM_FRAUD
